,date,thumbsUpCount,comment,score,review score
17489,2021-02-23,0,앱 인터페이스가 효율적으로 설계돼있어서 앱 사용이 편하고 색 구성도 편하고 디자인이 너무 예쁘네요 주거래은행 계좌로 너무 잘 이용하고 있습니다,5,13.0
17490,2021-02-23,0,편리하게 쓰고 있습니다 지문인식도 빠르게 잘 돼요,5,5.0
17491,2021-02-23,0,편하고 인터페이스 보기 좋네요,5,6.0
17492,2021-02-23,0,한 번씩 속도가 늦지만 다른 뱅킹보다 낫죠 만족합니다,5,2.0
17493,2021-02-23,0,편리하게 잘 사용 중이고요 여러 가지 혜택도 많아 너무 좋습니다 주거래은행이라 자주 들어와 보게 돼요 국민의 은행이죠 ,5,16.0
17494,2021-02-23,0,주거래은행이라 주로 국민은행 어플은 이용하는데 노란색이라 눈에 잘 띄고 좋아요 이게 익숙해져서 다른 은행 어플은 쓰기 불편하네요 전 특히 지문등록 해놓으면 지문으로 로그인하는 게 너무 편하고 좋아요,5,12.2
17495,2021-02-23,0,타 은행 앱들도 써봤지만 상대적으로 안정적이고 깔끔하게 잘 만들었어요,5,8.0
17496,2021-02-23,0,이번 업데이트 자동 연결을 안 해줬습니다 계속 지문인식 로딩만 돌아가서 혹시나 싶어 앶 검색하니 업데이트를 하도록 되어있더군요,4,-4.0
17497,2021-02-23,0,전체적으로 사용하기 편리하다 신분증 인식이 타 앱에 비해 잘되지 않아 직접 입력했는데 그 부분이 아쉬웠다,5,3.3
17498,2021-02-23,0,필요한 메뉴를 쉽게 찾을 수 있는 앱 덕분에 kb국민은행을 주 거래로 오래 사용 중입니다,5,-1.0
17499,2021-02-23,0,너무 쓰기 편하고 좋습니다,5,7.0
17500,2021-02-23,0,계좌이체하기 편하고 좋아요 타 은행 앱에 비해 이벤트도 많고 응모하는 것도 좋고요 인증도 빨리빨리 돼서 일처리도 쉽습니다 은행 어플임에도 불구하고 이벤트 때문에 자주 접속하게 되는 어플이에요 잘 쓰고 있어요 감사합니다 ,5,16.0
17501,2021-02-23,0,앱 작동성이나 간편함 등에는 매우 만족 다만 고객 우대제도는 푸시 알림 등을 통해 원활하게 소통 필요함,5,10.0
17502,2021-02-23,0,쓰기 간편해서 좋네요,4,6.0
17503,2021-02-23,0,OTP 없이도 송금되고 편리합니다,5,2.0
17504,2021-02-23,0,이벤트도 많고 편해서 좋아요,5,6.0
17505,2021-02-23,0,스마트폰으로 편하게 은행일을 볼 수 있어 좋아요 메뉴도 이용하기 편하게 되어있어서 만족합니다,5,8.0
17506,2021-02-23,0,새로 업데이트된 후 더욱 잘 쓰고 있어요,5,3.0
17507,2021-02-23,0,앱으로 거래 시 지점 방문 없어 편해요,3,3.0
17508,2021-02-23,0,로그인하고 메인화면을 계좌가 있는 화면으로 했으면 좋을 것 같아요,3,3.0
17509,2021-02-23,0,첫 거래은행이 자 주거래 은행으로 오랜 기간 이용해서 개인적으로는 아주 편리하네요 스타뱅킹 앱은 일상에서 자연스럽게 사용할 정도로 친근하고 익숙합니다 KB금융뿐만 아니라 타 금융기관 계좌도 함께 관리할 수 있고 다양한 금융 정보도 얻을 수 있어서 좋습니다 Liiv 앱도 자주 이용하긴 하지만,5,12.0
17510,2021-02-23,0,모바일에서 은행 업무의 효율적 이용과 편리성 그리고 접근성으로 사용이 아주 용이하여 은행에 직접 방문하는 일이 줄어들었습니다 모든 금융거래 예금과 해지 이체 세금 납부 기타 등등은 스타뱅킹을 통해서 이용하고 있습니다,5,11.0
17511,2021-02-23,0,국민은행이 주거래 은행이라 자주 방문을 했었는데 어플로 인해서 은행을 가야 할 일이 줄어들어서 대출 같은 일 외에는 아예 안 가도 일처리를 할 수 있게 되었어요 로그인 방식도 다양해서 편리하게 지문이나 패턴 등으로 금방 들어가게 되고 스마트 적금도 굉장히 잘 되어있어서 몇 년째 스마트 적금으로 들고 있어요 공과금 납부도 정리가 잘 되어있고 젤 좋은 건 이벤트가 많아서 참여해서 받는 혜택도 너무 많아요 그리고 일을 하다 보면 은행 갈 시간이 애매한테 번호표를 미리 뽑을 수 있어서 대기시간도 줄고 너무 좋아요,5,20.5
17512,2021-02-23,0,지문등록으로 간편하게 이체 및 조회가 되어서 핸드폰으로 은행 업무를 너무 간편하게 볼 수 있어 자주 이용합니다,5,12.0
17513,2021-02-23,0,다른 은행 앱에 비해 월등하게 사용 편의성이 높고 서비스가 수요에 맞게 다양해서 최고입니다 이제는 스터 뱅킹에 익숙해져서 다른 금융 앱이 낯설게 느껴집니다,5,7.0
17514,2021-02-23,0,카테고리별로 잘 정돈된 느낌이어서 원하는 기능을 간편하게 찾을 수 있었어요 간단한 궁금증이 생겼을 때 챗봇을 이용하여 신속하게 답변을 받을 수 있었고요 가끔씩 이벤트 열어주시면 기프티콘이나 포인트리를 경품으로 챙길 수 있어서 너무 좋아요,5,15.7
17515,2021-02-23,0,모바일로 쉽게 은행 업무를 편하게 볼 수 있고 앱이 간편하고 쉬워서 누구나 원하는 업무를 빨리 처리할 수 있는 것 같아요,5,7.2
17516,2021-02-23,0,사용하기 편리하고 좋아요,5,6.0
17517,2021-02-23,0,굿 근데 입금내역이랑 출금 내역 검색을 좀 더 세분화해서 편하게 해줬으면 좋겠습니다,5,5.75
17518,2021-02-23,0,다양한 금융생활을 앱 하나로 편하게 누릴 수 있어서 좋아요 여러 가지 이벤트도 많아서 마음에 드네요,5,3.0
17519,2021-02-23,0,30년도 넘게 국민은행 융자를 받고 갚으며 살림을 늘려왔고 애들 교육을 마칠 수 있었고 재산을 늘릴 수 있었습니다 국민은행과의 인연은 내 인생의 역사입니다 진심으로 감사하고 이자 원금 잘 갚겠습니다 아자아자 나의 국민은행 파이팅,5,9.0
17520,2021-02-23,0,앱이 전체적으로 깔끔한 디자인이 한눈에 보기 좋아요 인증서 로그인만 하다가 지문이로 바꾸니 훨씬 편하네요 생활 시에 없어서는 안 될 어플이 되었습니다 앞으로도 사용하기 편한 앱 부탁드립니다,5,7.5
17521,2021-02-23,0,이전보다 많이 편해진 게 느껴져요 앞으로도 잘 부탁드립니다,4,1.0
17522,2021-02-23,0,로그인하면 바로 잔액 종류별로 따로 되어 있어 좋은 것 같아요 모바일 인증서 생긴 후 otp 없어도 이체 가능해 편리해진 점이 있습니다 스타 드림에서 한 달에 한 번 쿠폰 얻을 수 있는 것도 좋은 것 같아요,5,11.0
17523,2021-02-23,0,KB국민은행 앱 간단하고 사용하기 편해요 자주 쓰는 계좌이체 번호는 빠른 이체 설정해두면 바로 이체할 수 있어서 간편하네요,5,12.5
17524,2021-02-23,0,다양한 이벤트 및 편의성이 좋아요,5,3.0
17525,2021-02-23,0,깔끔하고 사용하기 편리해요 로그인 방식도 다양하고 간편 이체도 되고요 한가지 건의하고 싶은 내용이 있는데 계좌이체 이후에도 해당 이체 건에 대해 간략한 내용이라도 메모할 수 있는 기능이 추가되면 좋겠어요 해당 이체 건이 어떤 내용인지 추가 기입이 되면 통장관리에 더욱 편리할 것 같습니다,5,16.0
17526,2021-02-23,0,국민은행은 정말 오래전부터 믿고 거래하는 은행입니다 앱이 생긴 후부터 은행에 갈 일이 없어졌어요 요즘은 지문으로도 로그인을 할 수가 있어서 얼마나 편리한지 몰라요 예전에 공인인증서 쓸 때 너무 불편해서 칼뱅으로 살짝 갈아탔었는데 이제는 국민은행도 만만치 않게 편해졌어요 앞으로도 쭉 충성고객으로 함께하려 합니다,5,-2.0
17527,2021-02-23,0,어플 구성이 한눈에 보기 편하고 접근성이 쉬움,5,3.0
17528,2021-02-23,0,통합 계좌관리까지 사용할 수 있게 돼 어 편리하게 사용할 수 있어서 좋습니다 동네 국민은행이 사람이 많아 번호표 서비스도 잘 사용하고 있어요,5,8.0
17529,2021-02-23,0,깔끔한 디자인으로 메뉴 하나하나 눈에 잘 들어오고 속도도 나쁘지 않네요 자주 쓰는 업무 또한 간편하게 이용할 수 있어 좋네요,4,13.0
17530,2021-02-23,0,은행 업무의 전반적인 업무처리,5,0.0
17531,2021-02-23,0,깔끔한 메뉴 구성이라 사용하기 편해서 좋네요,5,9.0
17532,2021-02-23,0,계좌조회 및 혜택 조회가 편리하고 각 메뉴들이 눈에 잘 띕니다,5,7.0
17533,2021-02-23,0,빠른 이체 가능해서 너무 편하고 좋아요,5,11.5
17534,2021-02-23,0,목록별로 정리가 잘 되어있어서 한눈에 보기 편하고 일 처리하기 편합니다,5,5.0
17535,2021-02-23,0,매우 편리해서 엄마한테 추천하고 싶어요,5,9.0
17536,2021-02-23,0,인터페이스도 좋고 무엇보다 편리해서 자주 이용하고 있습니다,5,5.0
17537,2021-02-23,0,좋아요 깔끔하고 신속하게 사용 가능해요,5,8.0
17538,2021-02-23,0,안전하고 편리한 이용 다양한 서비스들이 있어서 좋아요,5,8.0
17539,2021-02-23,0,매우 매우 유용한 한국인 필수 어플 공과금까지 해결 가능한 어플,5,14.0
17540,2021-02-23,0,타은행 간 거래도 편리하게 되어 있네요,5,3.0
17541,2021-02-23,0,실행할 때 타은행 앱에 비해 느린 감이 있어요 그 외에는 만족합니다,4,2.0
17542,2021-02-23,0,최신 UI를 사용했으며 주로 이용하는 메뉴의 가독성과 편리함을 위해 화면에 이용 버튼을 표출해 놔서 3단계 이상으로 검색하는 빈도수가 없습니다 편리성 못지않게 보안도 강화해서 안전하고 편리한 스타뱅킹 앱이 되길 기대합니다,5,9.0
17543,2021-02-23,0,모바일 인증서 생긴 후 너무 편하고 좋습니다,5,9.0
17544,2021-02-23,0,작성자 명도 주희 잘 만들어져서 활용도가 높은 앱이에요,5,4.0
17545,2021-02-23,0,김상현 앱이 사용자가 쓰기 편하게 구성되어있고 로그인 방식도 다양해서 좋아요 요즘 비대면으로 앱 뱅킹 자주 이용하는데 덤으로 이벤트도 다양해서 더 자주 이용할 것 같아요,5,8.0
17546,2021-02-23,0,주사용 은행인만큼 자주 사용하는데 만족스럽습니다,5,5.0
17547,2021-02-23,0,사용하긴 편해요 그런데 증권 부동산 등의 앱이 다 나누어져 있어서 하나로 통합되면 좋겠습니다,3,4.0
17548,2021-02-23,0,은행 앱 중 여기만 사용해요 ,5,0.0
17549,2021-02-23,0,요즘에는 은행 방문할 일이 좀처럼 없었는데 기회가 되어 직원 권유로 스타뱅킹을 설치했는데 타은행도 한꺼번에 이체 등등을 수수료 없이 이용할 수 있어 편리하고 좋네요 계속 이용할 듯요,5,4.0
17550,2021-02-23,0,KB 스타뱅킹은 저한테 꼭 필요한 앱입니다 가게로 바빠 은행은 갈수 없기 때문이죠 손안에 은행 너무 편해요,5,5.0
17551,2021-02-23,0,다른 은행 어플보다 쓰기 편하고 보안도 좋아요,5,0.0
17552,2021-02-23,0,빠르고 편리해서 애용합니다,5,7.0
17553,2021-02-23,0,앱이 편해서 후 계좌 사용 중,5,3.0
17554,2021-02-23,0,자주 쓰는 항목들을 바로 접근할 수 있어 편해요,5,5.0
17555,2021-02-23,0,이벤트가 많으나 국민은행 관련한 어플이 몇 개인지 폴더 하나가 가득 참,5,1.5
17556,2021-02-23,0,얼마 전에 계좌 신설해서 사용 중인데 디자인도 깔끔하고 처음 사용하는 사람도 쉽게 적응할 수 있게 되어있습니다 보기 편해서인지 재테크도 이 앱으로만 하고 있네요 지문 인식 인증이 되어 편합니다,5,7.0
17557,2021-02-23,0,스타뱅킹 맘에 들어요 이벤트도 많고 자주 들어와 보게 되네요 스타 드림 이벤트 좋아하는데 등급이 내려갔네요 미리 공지해주는 알람 부탕 해요,5,4.0
17558,2021-02-23,0,쓰기 간편해요 늘 이용하는 kb국민은행 스타뱅킹 더 흥하세요,5,4.5
17559,2021-02-23,0,사용하기 편하고 오류 없이 안정적이네요,5,-2.0
17560,2021-02-23,0,국민은행으로 주거래 옮기면서 사용하게 되었는데 쓰기 편하고 요즘 오픈뱅킹 서비스 이용하면서 자주 쓰네요,5,2.0
17561,2021-02-23,0,아이 셋 주부다 보니 은행 가기가 쉽지 않은데 스타뱅킹으로 처리하니 매우 편리해요 그래서 국민은행 국민카드만 쓰게 되네요 조회하기도 이체하기도 편하고 기능 사용하는 것도 잘 되어있어요 앞으로도 계속 발전해서 사용자들이 편한 앱이 되었으면 합니다,5,11.0
17562,2021-02-23,0,너무 편리하고 좋아요 다른 은행 앱은 멈춰있는 경우가 많은데 여긴 그런 적이 없어요 20년간 이용하는 국민은행 너무 만족합니다,5,13.0
17563,2021-02-23,0,한눈에 보이게 인터넷뱅킹 설정이 잘 되어있음,5,4.0
17564,2021-02-23,0,항상 쓰는 국민은행 스타뱅킹 앱입니다 수년째 쓰고 있어요 이벤트도 항상 하고 앱도 잘 활용해서 쓰고 있답니다 국민은행 말고 리브며 알림 앱이며 갑자기 많은 앱이 생겼니 국민은행 앱이 많이 생겨 혼잡스럽지만 통합적인 한두 개 앱만 놔둬줬으면 하는 바람도 있네요 필요 없이 만드는 앱도 있는 것 같아서 영 그래도 국민은행을 몇십 년째 쓰는 사람으로 은행 지점이 가까이 있지 않아 불편하지만 앱으로 해결하는 시대가 와서 편하게 생활하고 있네요 우리 지역에도 국민은행이 들어왔으면좋겠네욯좋은앱 감사합니다 좋은 이벤트랑 포인트 좀 짜게 주지 마시고 좀 듬뿍 주세요,5,4.75
17565,2021-02-23,0,지문인증 로그인 아주 편해요,5,6.0
17566,2021-02-23,0,국민은행을 주 거래로 하는데 국민은행 어플은 사용감도 좋고 메뉴 구성도 시안성이 좋고 보안도 뛰어나서 편안하게 사용하고 있습니다 각종 프로모션 이벤트도 재미있어 자주 참여하고 있어요,5,8.0
17567,2021-02-23,0,가족 모두 KB국민은행 사용하는데 너무나 편리하게 이용하고 있습니다 어플이 잔 오류 없이 빠르게 작동되고 각종 기능들도 찾기 쉽고 사용하기 용이하게 구성되어 있네요 최고의 은행 최고의 어플입니다 KB국민은행 강추합니다,5,17.5
17568,2021-02-23,0,앱 로그인 시 시간이 타은행에 비해 좀 걸리는 편이다,4,1.5
17569,2021-02-23,0,매우 편리하고 좋습니다 적극 추천합니다 KB국민은행의 무궁한 발전을 기원합니다,5,12.0
17570,2021-02-23,0,필요할 때마다 편하게 은행 업무를 볼 수 있어서 아주 좋습니다,5,5.0
17571,2021-02-23,0,kb 은행이 주거래 은행으로 스타뱅킹을 이용하는데요 앱 중에는 리브랑 메이트 이거 사용하는데 사실 리브를 잘 사용해요 이체가 편한데 스타뱅킹은 이체하려면 보안카드 전화 인증까지 여러 가지를 거쳐야 해서 조금 번거로워요 그거 말고는 은행 업무를 집에서 인증서로 볼 수 있으니 좋아요,5,9.0
17572,2021-02-23,0,사용하기 편리해요 눈에도 잘 들어오고,5,5.0
17573,2021-02-23,0,사용하기 너무 편하고 좋아요 매번 잘 사용하고 있습니다,5,11.0
17574,2021-02-23,0,다른 은행 어플도 사용 중이지만 그중에서도 사용하기 편리한 어플이에요 국민 스타뱅킹이 도움 돼요,5,4.0
17575,2021-02-23,0,인증서 없이도 사용하게 되니까 너무 편리,5,5.0
17576,2021-02-23,0,조회 이체 등 주로 사용하는 업무에 대해 사용성이 좋습니다 특히 등록만 해놓으면 빠르게 이체 가능한 빠른 이체 서비스의 만족도가 큽니다 다만 오픈뱅킹 사용 시 타 계좌에 대한 조회 업무까지 가능하다면 현재는 잔액 확인 및 이체 정도 가능함 금상첨화일 것입니다,4,10.2
17577,2021-02-23,0,편리하고 좋은 앱이에요,5,6.0
17578,2021-02-23,0,사용하기 편리해요 메뉴를 못 찾을 땐 검색을 바로 이용할 수 있어서 편리합니다 모바일 인증서를 쉽게 발급받아 보안카드나 OPT 없이 서비스 이용 가능해서 좋아요 스타 드림 이용은 인터넷 접속을 다시 해야 하던데 어플 내에서 사용할 수 있었으면 합니다,5,8.5
17579,2021-02-23,0,계속 사용 중인데 불편한 점은 그다지 없었습니다,5,-5.0
17580,2021-02-23,0,금방 설치한 사람도 알아보기 쉽게끔 앱이 깔끔하네요 국민은행 줘 은행으로 쓰는데 이벤트도 다양한 게 너무 좋네요 앞으로 자주 이용할게요,5,15.0
17581,2021-02-23,0,빠르고 보기 쉽습니다,5,4.0
17582,2021-02-23,0,내 폰에서 항상 제일 먼저 눈에 띄는 아이콘 사용하기도 편하고 보는 것도 편한 디자인이라 다른 앱보다 사용빈도가 커요,5,5.0
17583,2021-02-23,0,국민은행 주거래 은행인데 앱 편하고 좋아요,5,6.0
17584,2021-02-23,0,주은 행인 kb 은행 어플 잘 사용하고 있습니다 Ui도 깔끔하고 타행 계좌도 보기 편해서 좋아요,5,11.0
17585,2021-02-23,0,사용하기 편리하네요,4,3.0
17586,2021-02-23,0,이전에는 많이 불편했는데 업데이트되어가면서 점점 편리해집니다 로그인 방법도 한결 간편해졌고 메뉴들 가독성도 좋아졌어요 이체할 때 항상 보안카드나 OTP가 있어야 했는데 요즘 빠른 이체가 가능해져서 좋습니다,5,7.0
17587,2021-02-23,0,어디서나 폰으로 이체 등 간단하게 해결 가능하고 참 편리해요,5,9.5
17588,2021-02-23,0,다 좋은데 약간 느려요 그래도 이벤트도 많이 하고 좋아요,5,8.7
17589,2021-02-23,0,쓰기 편리해서 너무 잘 사용하고 있습니다,5,7.0
17590,2021-02-23,0,은행 앱 중엔 최고인 듯,5,5.0
17591,2021-02-23,0,앱 구성이 사용자에게 편리하게 잘 되어있어요 다양한 이벤트도 좋습니다 굿,5,8.0
17592,2021-02-23,0,손안에 쏙 간편은행 KB국민 은행 최고예요,5,8.0
17593,2021-02-23,0,시각적으로 노란색이라서 잘 눈에 들어오고 간편 기능들이 많아서 사용하기 편리하고 무엇보다 앱이 다운이 잘 안되어서 좋아요 요즘 먹통 잘 되는 앱들 때문에 속상한데 보안성이 잘 되는 것 같아요,5,13.0
17594,2021-02-23,0,앱이 그래도 계속 발전하긴 하나 너무 느리고 무거움,4,-3.0
17595,2021-02-23,0,지문인식 등 앱 사용이 편리합니다,5,3.0
17596,2021-02-23,0,다양한 이벤트가 많아서 자주 이용하는 앱입니다 당첨되면 선물도 받고 매일 열어보는 앱 저축상품이 더 많아졌으면 좋겠어요,5,3.0
17597,2021-02-23,8,대체적으로 잘 사용하고 있습니다 큰 불만사항은 없으나 노란색이 국민의 색상인 것은 알겠는데 어플마다 색상이 다 비슷해서 국민 어플 모양이나 특징을 좀 더 살려주셨으면 합니다 돈 인출할 때 리브였던가 리브 메이트였던가 항상 한 번씩 들어가 보고 이용하게 되네요 한 어플에서 구성을 나누어 주시거나 어플 이름을 아예 달리해주거나 하는 등의 명확한 구분이 있었으면 합니다 번창하십시오,4,5.25
17598,2021-02-23,0,ui도 한눈에 들어오고 최근 들어 편하게 사용하는 어플이네요,5,4.0
17599,2021-02-23,0,Ui도 찾아가기 쉽고 화면 이동도 간편해서 사용하기 너무 좋은 은행 앱이에요 주거래은행 앱입니다 다른 은행 앱들보다 사용하기 편하고 이벤트도 많아서 더 좋아요,5,18.5
17600,2021-02-23,0,감사합니다 매일 국민은행 스타뱅킹 넘넘 편하게 잘 이용하고 있어요    최고의 뱅킹 앱입니다,5,16.0
17601,2021-02-23,0,상용이 간단하고 편리하며 빠르게 업무처리할 수 있어서 좋아요,5,10.5
17602,2021-02-23,0,스타뱅킹 누구든지 편리하게 사용할 수 있어 좋습니다 은행 가지 않아도 앱으로 모든 업무를 볼 수 있어 잘 이용하고 있습니다,5,7.0
17603,2021-02-23,0,한 달에 20일 이상은 사용하고 있는데 항상 익숙하고 편안하네요,4,1.0
17604,2021-02-23,0,모바일 거래라 무서워서 설치 안 했었는데 지금은 너무 애용 중입니다 너무 편해요 진작 설치할걸,5,11.0
17605,2021-02-23,0,KB국민은행 및 다른 은행 계좌 오픈뱅킹 이용을 쉽게 관리할 수 있어서 매우 좋음,5,6.0
17606,2021-02-23,0,점점 앱이 그래도 사용하기에 나아지고 있어요,5,2.25
17607,2021-02-23,0,점점 발전하는 모습이 보기 좋습니다 종목 관리 부분을 좀 더 개편해주시고 해외 주식은 티커만으로도 검색 가능하게 바꿔주세요 파이팅,5,7.25
17608,2021-02-23,0,KB 스타뱅킹 믿음이 갑니다 노란색 앱이라 눈에도 잘 띄고 무엇보다 로그인 방법이 다양하고 간편해서 이용이 편리한 것 같아요 앞으로도 신뢰받은 금융사가 되길 기원해 봅니다,5,9.0
17609,2021-02-23,0,여러 은행이 통합되어 있는 게 편하고 한눈에 들어오니 편리했어요 빠른 이체도 금방 되어서 좋았어요 앞으로도 애용할게요,5,13.5
17610,2021-02-23,0,잘 쓰고 있어요 첫 화면 편집 기능 추가해주세요 제일 원하는 건 물론 대출금리 인하입니다 ,4,-0.8
17611,2021-02-23,0,한눈에 보기 쉽고 익숙해서 좋아요,5,3.0
17612,2021-02-23,0,은행 가지 않아도 되고 편하고 좋습니다 펀드별 예금별 카테고리도 보기 쉽게 구분되어있어서 개인적인 은행 업무 보기가 수월합니다,5,9.5
17613,2021-02-23,0,전 계좌조회가 화면에 한 번에 표시되어 계좌 관리하기 편합니다 퇴직연금을 비롯한 금융상품 관리도 쉬워요,5,3.0
17614,2021-02-23,0,믿고 사용하기 편리해요,5,4.0
17615,2021-02-23,0,다른 말이 필요한가요 사용하기 편리합니다,5,2.0
17616,2021-02-23,0,언제 어디서나 편리하고 안전하게 이용 잘하고 있습니다,5,7.0
17617,2021-02-23,0,easy to use,5,0.0
17618,2021-02-23,0,사용이 편리해요 빠른 이체도 편하고 앱 반응속도도 좋아요 모바일뱅킹이 편해졌어요,5,9.0
17619,2021-02-23,0,국민은행 첫 거래합니다 인터넷뱅킹 조목조목 편리해서 금방 가입하고 이용 가능하네요,5,4.0
17620,2021-02-23,0,제 인생 첫 은행 국민은행 청소년 시절부터 계좌 거래를 시작해 이제 앱으로 모든 걸 할 수 있게 된 요즘까지 가장 많이 거래하고 사용하는 금융앱입니다 여러 가지 다양한 금융거래를 금융앱으로 할 수 있어 너무 편리하고 리브 메이트나 리브 똑똑 마이 머니까지 다양하게 앱을 사용하고 있어요 한가지 아쉬운 건 타 금융앱에 비해 메인화면에 담으려고 한 게 너무 많아서 직관적으로 자주 쓰는 메뉴를 딱 바로 쓰기가 어려워요 적금 같은 것도 이율 같은 정보를 안내문에 들어가야 볼 수 있는 불편함이 있어요 그런 점들만 개선되면 참 좋을 것 같아요 사용자 입장에서 가장 자주 쓰고 바로 보길 원하는 정보를 시각적으로 잘 디자인해주세요,5,21.65
17621,2021-02-23,0,주거래 은행이 국민은행이라 오래전부터 이용해서 인지 다른 은행 앱보다 더 편리하고 간단합니다,5,7.5
17622,2021-02-23,0,편하고 좋아 요전 국민은행만 쓰다 보니 한곳에서 다하네요,5,7.5
17623,2021-02-23,0,앱 구성이 깔끔하고 메뉴 찾기가 쉽습니다 편리하고 좋은 앱,5,12.0
17624,2021-02-23,0,여러 은행 거래를 하고 있지만 안전성과 보안이 생명인 은행 app 중 최고라고 생각합니다 여러 이벤트도 많이 하고 KB 파이팅,5,9.0
17625,2021-02-23,0,주거래은행인데 빠른 이체 서비스가 특히 좋아요,5,5.1
17626,2021-02-23,0,한 앱에 여러 가지 기능을 통합하여 여기저기 왔다 갔다 하지 않아도 되는 점이 편하네 노,5,0.0
17627,2021-02-23,0,사용하고 있는데 안정적이라고 생각하네요 앞으로도 계속 잘 운영해주세요 오래 사용하고 싶어요 수고하세요,4,3.0
17628,2021-02-23,0,사용하기 편리하게 잘 구성되어있습니다 덕분에 은행 갈 일이 줄었네요,5,5.0
17629,2021-02-23,0,편하게 잘 쓰고 있어요,5,4.0
17630,2021-02-23,0,처음 나왔을 때보다 개선되고 정말 은행 앱 중 가장 편리하고 사용하기 좋아요,5,12.0
17631,2021-02-23,0,앱의 업데이트가 자주 돼서 편리해지길요,5,5.0
17632,2021-02-23,0,쓰기도 편리하고 이용자 행사도 많아서 유익해요,5,6.0
17633,2021-02-23,0,창구에서도 모바일에서도 국민은행이 최고지요,5,0.0
17634,2021-02-23,0,노란색이 눈에 잘 들어와서 어플 찾기가 쉽습니다 타행계좌도 등록하기 편하고 지문인식이나 홍채인식으로 로그인이 간편합니다,5,11.0
17635,2021-02-23,0,편리하고 잘 쓰고 있어요,5,6.0
17636,2021-02-23,0,스마트폰이 익숙하지 않아 컴퓨터로만 사용했는데 창구로 업무 보러 갔다가 신문물을 영접하게 되었네요 예금 대출 내용을 확인할 수 있어서 편리해요 서툴지만 앞으로 잘 이용하겠습니다,5,4.0
17637,2021-02-23,0,입출금 내역 확인하고 계획 세울 용도로 잘 쓰고 있습니다,5,2.0
17638,2021-02-23,0,편리해요 카드 앱이랑 연동됐으면 해요,5,3.0
17639,2021-02-23,0,벌써 12년째 사용 중인 국민은행입니다 스타뱅킹 빠르고 편리하고 좋네요 바라는 점이 있다면 리뉴얼 한번 해야겠네요,5,2.1
17640,2021-02-23,0,너무 잘 쓰고 있어요 만족합니다,5,3.0
17641,2021-02-23,0,주거래은행이라 항상 잘 이용하고 있어요 사용자가 보기 쉽게 화면구성이 되어 있어서 편해요,5,7.5
17642,2021-02-23,0,나와 함께 해온 국민은행,5,1.0
17643,2021-02-23,0,언제 어디서나 편하게 은행일을 보고 잔고 확인도 하고 참 좋다,5,6.5
17644,2021-02-23,0,다른 은행 뱅킹 앱들은 자체적으로 입출금 알림 서비스를 제공하는데 왜 스타뱅킹은 안되는 건가요,1,-0.7
17645,2021-02-23,0,은행 업무를 내 손으로 신속 정확하게 할 수 있어 매우 좋습니다,5,7.0
17646,2021-02-23,0,은행에 가지 않고도 여러 가지 업무를 간편하게 처리할 수 있어요,5,2.0
17647,2021-02-23,0,사용하기 너무 편해서 제일 많이 이용하게 되네요,5,8.0
17648,2021-02-23,0,정말 다양하고 많고 많은 국민은행 관련 앱들 중 은행 업무에 꼭 필요한 스타뱅킹,5,2.5
17649,2021-02-23,0,Kb 이용한 지 20년 넘었는데 은행 앱 중 젤 편리하고 간편해서 Kb 스타뱅킹 앱만 주로 이용해요 안전해서 젤 믿음 가요,5,10.0
17650,2021-02-23,0,앱 사용 편리하게 돼있습니다,5,3.0
17651,2021-02-23,0,은행 앱 중에 가장 집약적으로 되어있고 편합니다,5,6.0
17652,2021-02-23,0,편리하고 좋아요 지문인식도 편하고 외화통장 펀드 한 번에 관리합니다,5,6.0
17653,2021-02-23,0,지문 로그인이나 금융상품 조회 및 관리는 편하고 좋습니다 리브 앱과 통합되면 더 좋을 것 같습니다 이벤트 페이지에 더 간단하게 들어갈 수 있으면 좋겠습니다,4,11.5
17654,2021-02-23,0,스타뱅킹 사용하고 나서부턴 영업점 갈 일도 거의 없고 인터페이스도 편해서 평소에 잘 쓰고 있습니다,5,1.0
17655,2021-02-23,0,항상 국민은행 앱만 집에서든 어디서든 잘 이용하고 있으며 다른 은행 거는 깔아놔도 잘 이용을 안 하게 되네요  저는 구 인증서로 아직까지 잘 사용하고 있는데 요즘 들어 모바일 인증서로 갈아타야 되나 싶은 게 살짝 생각을 하게 되네요 레트로 감성으로 예전 인증서로 계속해서 써도 되겠지요 전 이게 편한데 어째요  요새 국민은행 지점은 오픈 시간이 제각기 달라서 살짝 당황했네요 동탄 국민은행 지점은 직접 찾아서 갔더니 11시 30분에 오픈하더라고요 _ 앞으로도 돈 열심히 벌어서 국민은행에 저축해서 내 집 마련을 실연해 볼랍니다 국민은행도 항상 그 자리에서 저희 소리에 귀 기울여 주시고 파이팅 하세요 ____,5,3.0
17656,2021-02-23,0,주거래은행이라 거의 매일 보는데 큰 불편함 없이 잘 사용하고 있어요 연말정산 때도 간편한 인증으로 쉽게 업무처리했어요,5,-2.0
17657,2021-02-23,0,전반적으로 무난하고 노란색이 마음에 들어요,5,0.0
17658,2021-02-23,0,사용하기 너무 편해요,5,6.0
17659,2021-02-23,0,편리하게 잘 사용하고 있습니다 ,5,5.0
17660,2021-02-23,0,스마트뱅킹 중 젤 사용 편함,5,0.0
