userName,score,date,thumbsUpCount,comment
김동욱,5,2017/04/06,0,심플하면서 필요항기능은 모두 갇추고 있네요 편하게 잘 사용하고 있습니다
Kim Jk,5,2017/04/06,0,예전부터 프리미어마일 카드를 쓰느라 씨티 앱을 이용했는데 이번에 새로비뀐 씨티모바일은 정말 좋은거 같ㅇㅏ요! 특히 맨처음 스냅샷 기능은 정만 최고의 기능이네요 ㅋㅋㅋ앞으로 더 좋은 서비스 부탁드립니다
Isabella,5,2017/04/06,0,전엔 카드 은행앱이 나누어져 있어서 불편했는데 통합되서 좋고 선결제시 5건수밖에 안됐었는데 지금은 그런부분이 개선되어서 편해요 씨티은행 카드 다쓰는 사람으로써 한눈에 볼수 있으니 좋더라구요
이왕호,4,2017/04/06,0,지문 로긴도 좋고 로긴없이간단히 정보보는것도 좋습니다
hanbyeol jeong,5,2017/04/06,1,일단 다른은행 어플에 비해 상당히 가벼운것 같고요 버그도 거의 없어요..속도도 빠르고요...그리고 메뉴도 상당히 직관적이라 편리합니다...타 은행들도 씨티모바일을 참고했으면 좋겠네요
이윤정,5,2017/04/06,0,씨티 신용카드를 처음 만든 이후로 매일같이 이 앱을 이용하고있습니다. 계좌랑 연동해서 관리할수있어서 무척편리합니다~!
이지운,5,2017/04/06,0,구구절절 설명할필요없고 앱 새로만들고나서 너무 편해지고 빨라졌어요 다른은행 앱은 잘 안쓰게되네
이성민,5,2017/04/06,0,5년 이상 씨티은행과 거래 중 입니다. 앱 사용도 편리하게 잘 사용하고 있습니다.
장은희,5,2017/04/06,0,디자인이 깔끔하고 보기 편하게 구성되어 있어 좋습니다.
Gyeong-Mo Yang,5,2017/04/06,0,일단 다른 은행앱보다 가볍고 빠르다. UI도 잘 구성되어 있고 스냅샷 기능도 돋 보인다. 앞으로 더 많이 이용할 예정이다
김진영,5,2017/04/06,2,지문으로 앱을 보다 빠르게 들어갈수있으며 스냅샷으로 로그인하지 않아도 통장잔고를 확인할 수 있어서 너무 편리합니다!! 뿐만 아니라 할인혜택도 얼마나 받고있는지 알수있어서 잘 이용하고 있습니다👍👍👍
정지호,5,2017/04/06,0,로그인시 아이디 몇글자가 별표로 가려지는 것을 보고 보안에 더 신경을 썼구나! 라고 느꼈고 메뉴를 누를때마다 전보다 빠릿함을 느껴서 답답함없이 앱을 사용할수있어서 좋았습니다. 넘어갈때마다 느리고 로딩중이면 엄청 짜증이 날텐데 말이죠! 업그레이드 해주셔서 감사합니다! 편리하게 잘쓰겠습니다~!!^^
정성진,5,2017/04/06,0,씨티은행은 계속 써왔지만 계속 발전적이네요.일단 은행과 카드가 합쳐져서 편리하고 지문도 편리합니다. 디인도 깔끔하네요
Xihuan Shin,5,2017/04/06,0,편리하고 간편한 구성으로 사용하기에 유용합니대.
SK,5,2017/04/06,0,개편되고 매우 좋아졌습니다. 카드도 한눈에 편하게보고 로그인도 지문으로 편하게해서 좋아요
유수원,5,2017/04/06,0,Wow^^ 지난번 버전보다 지문서비스 기능 너무 편리합니다^^
Google 사용자,5,2017/04/06,0,항상 믿음이 가고 편리함
inhan kim,5,2017/04/06,0,지문인식 로그온 너무 편해요.. 계좌이체듀 번거롭지 않고.. 예전 앱보다 더 편리하게 바꼈어요..  잘 쓰고 있습니다..
김용휘,5,2017/04/06,0,어플바뀌고 엄청좋아짐
Jjnahyun Khcha777,5,2017/04/06,0,로그인 없이도 거래내역 조회가 가능하니 좋네요. 안정성도 굿.
두리곤,5,2017/04/06,0,세련된 디자인과 쉽게 로그인하고 내역도 확인가능한점이 매력적이네요
김기범,5,2017/04/06,0,내가써본 은행어플중 최고로 편하고 간편하다 짱짱짱
drake seo,5,2017/04/06,0,이체수수료도 없고 해외에서쓰기 최고입니다.
박강희,5,2017/04/06,0,바뀌어서 완전편하고 좋아요ui가 매우좋아졌음
Jm Ryu,5,2017/04/06,0,마일리지 적립되는 씨티카드 사용하기편하네요
kuma kim,5,2017/04/06,0,가독성이 무엇보다 좋아요. 오류도 거의 없고..만족중임돠
Google 사용자,5,2017/04/06,0,사용하기 편하고 빠름
유재형,5,2017/04/06,0,로그인이 쉬워졌고 스냅샷을 통해 가지고 있는 예금과 자산을 한눈에 보기 쉬워졌네여~
캠퍼달수,5,2017/04/06,0,신용대출 알아보고 있는데 모바일 진행시 빠르고 편리하네요. 게다가 스벅 커피까지!
변재민,5,2017/04/06,1,그 동안 다른 은행 앱들 여러개를 써봤지만 진짜 사람의 등을 긁어주는 뱅킹앱이 씨티모바일 앱말고는 없을 겁니다. 다른은행은 별도 앱을 깔아서 해야하는 지문인증을 하나의 앱으로 로그인과 송금할 수 있고 거기에 씨티카드 온라인용 간편결제서비스까지 있으니까 세젤예 앱이라고 해도 부족함이 없어보입니다. 보안도 튼튼해서 만족합니다.
LINK B,5,2017/04/06,0,제가 4개 은행꺼 모바일 뱅킹 앱을 쓰는데 씨티은행께 단연 최곱니다 다른은행들도 좀 본받았으면 하는 바램이 있네요
박종호,5,2017/04/06,0,초기화면에서 전계좌의 잔액을 보여주는 것이 매우 편리함.
kihyun nam,5,2017/04/06,1,시티카드 사용하면서 원래 어플이너무 안좋아서 카드사용자체를 고민했었는데 너무 좋아졌네요...로그인없이간편업무 볼수있는것도 그렇고 디자인도맘에들고...  너무 좋아진것같습니다^^
Google 사용자,5,2017/04/06,0,한눈에 쉽게 표시되도록 구성되어있고 버그도 아직 못찾았어요 편리하고 좋아요
Ki-Uok Song,4,2017/04/06,0,심플하게 휴대폰에서 사용하기 편해요!
명대성,4,2017/04/06,0,지문인식 기능이 새로 생겨 국민은행보다 편리해서 좋아요^^
Google 사용자,5,2017/04/06,0,정말 은행앱 중에서는 최고입니다. 직관적이고 빠르고 간편하고 복잡하지 않아서 너무 좋습니다. 지문인식 진짜 잘 되고 진짜 빠르게 일처리 할 수 있어서 잘 이용하고 있습니다
김용진,5,2017/04/06,0,이번 앱은 정말 편리 합니다 이체 및 조회가 간편하구 pc인터넷 뱅킹보다 훨씬 편합니다
Jinyoung Cho,5,2017/04/06,0,군더기없이 꼭 필요한 업무를 빠르게 처리할 수 있어서 좋아요.해외 인터넷 사용자들을 고려한건지 모르겠지만 앱 자체가 가벼워서 데이터가 느린 나라에서도 무리없이 처리되어서 좋았어요.
Youngyu Jeon,5,2017/04/06,0,기존대비 직관적인 구성으로 변경된 타은행앱 대비 최고👍의 어플입니다.
이창훈,5,2017/04/06,0,지문 인증까지 아주 보안에 유용 합니다
현영숙,5,2017/04/06,0,깔끔해져서 쓰기 좋아요
Google 사용자,5,2017/04/06,0,쓰기 좋게 변했습니다. UI가 아주 좋아졌습니다
Google 사용자,5,2017/04/06,0,이용하기 편리합니다
HoHo Victory,5,2017/04/06,0,좋네요 사용하기 편하고 보기 쉽네요
Google 사용자,5,2017/04/06,0,지문인식이 타은행보다 훨씬 편리하게 설정되어있네요.
Google 사용자,5,2017/04/06,0,국제표준에 맞춰줘서 이용하기 편리합니다 금융권은 앱 최신화에 지지부진한 경향이 있는데 잘 만들어졌습니다
Kianu Kwak,5,2017/04/06,0,"지문인증만으로도 로그인 되고, 편리하고 좋습니다. 다른은행보다 깔끔하고 속도도 괜찮고 좋아요. 가끔 상세내역이 이중으로 보이긴하는데 불편하진 않아요."
이태규,5,2017/04/06,0,지금까지 사용한 금융 관련 어플중에 최고인거 같습니다~^^
김대용,4,2017/04/06,0,"사용하는 카드의 사용내역 사용금액 등을 바로 확인가능하여 좋다. 그리고 프리미어카드를 사용할경우 마일리지확인도 같이 할 수 있어 편리하다. 그러나 자동로그인을 사용하지않고 매번 로그인을 할 경우, 키패드 누르는것보다 앱인식이 느려서 알파벳이 한 두 개씩 건너뛰는 현상이 발생하는데 이것만 수정한다면 군더더기없이 사용하기 편리한 앱이다.^^"
차계영,3,2017/04/06,0,새로 업데이트 되고 나서는 더 사용하기 편리해졌어요. 전에는 왠지 다른 은행 앱들과는 달리 보안이 부실해보이는 앱이였는데 업데이트 된 이후에는 좀 더 안심이 된달까?? ^^ 사용하기도 편해졌어요~
김은실,5,2017/04/06,0,다른 은행 어플들 보다 편리하게  사용하고 있네요.자주쓰는 계좌의 경우는 OTP입력 없이 바로 이체가 가능하여 번거로움이 없어 참 좋네요.
박정현,5,2017/04/06,0,지문인식 로그인으로 정말 편해졌네요 유용하게 잘쓰고있습니다
wezard,5,2017/04/06,0,시티은행 5년이상 쓰고있는데요 이번에 바뀐 모바일어플 참 좋네요 특히 스냅샷기능 아주 유용하게 잘 쓰고있어요 로그인없이 잔액확인 거래내역 확인가능하니깐 편리하네요
예나지나사랑해,3,2017/04/06,0,시티카드  때문에 깔았는데 유용하네요.
JW LEE,4,2017/04/06,0,실적과 혜택확인이 더간편했으면 좋겠네요
이승준,5,2017/04/06,0,말이 필요없네요 써보시면 알듯요! 간편하고 편리하네요.
J Kim,5,2017/04/06,0,"씨티 메가마일 카드에 현금인출 기능을 추가하여 해외에서 사용중입니다. 카드사용도 편리하고 해외에서도 이 앱을 통해 바로바로 확인이 가능하니 정말 편하고 좋네요.  게다가 보유하고 있는 계좌와 카드를 모두 볼 수 있고 이체, 카드사용내역 조회 같은 기능이 사용하기 편하게 되어있어 정말 마음에 듭니다. 씨티카드 앱 때문에라도 지인들에게 씨티카드를 추천하고 싶습니다."
박용태,5,2017/04/06,0,은행앱과카드앱따로였는데 합쳐져서 사용이편리하고좋네요스냅샷도정말맘에드는항목이네요
v동치성v,3,2017/04/06,0,보통입니다
조 CHO근형 GUN HYEONG,5,2017/04/06,0,해외 출장이 잦아 여러나라 화폐를 사용 하다보니 환전이 불편했는데 씨티카드는 현지 화폐로 인출이 되니 적은 수수료도 사용 할수 있어 너무 편리 합니다. 적극 추천
김영민,4,2017/04/06,0,예전 앱에 비해 가독성이나 편의성이 많이 좋아졌어요 전에는 메뉴 찾으려고 전체메뉴를 열고 이용했는데 지금은 측면 메뉴로 바로 찾을 수 있네요 UI에 많은 신경을 쓴것 같습니다
민지홍,5,2017/04/06,1,"아주 편리함. 자기 계좌 이체시 보안카드 별도 필요 없고, 이체계좌 등록시 보안이 훌륭함"
Jee Hwang,4,2017/04/06,0,초기실행시 너무 느리게 실행되지만 UI가 깔끔하고 사용하는데는 무리가 없네요. 괜찮은 앱이예요
여성동,4,2017/04/06,0,편리하고 심플해서 좋아요
GYUTAE OH,5,2017/04/06,0,사용하기 좋아요 간단하게 잘 정리되어이있어요
L,5,2017/04/06,0,일단 공인인증서가 없는 것 부터 만점입니다 앞으로도 사용하기 편리한 으뇅앱을 만들어주세요!
Hyeon Ah Bae,5,2017/04/06,0,다른 은행은 간편인증이다 뭐다 많아도 막상 쓰려고 설정이 너무 오래걸리고 귀찮은게 많은데 이거 지문 인식은 그냥 폰에 있던 지문인식으로 써서 인식 너무 잘되서 좋아요! 다른 은행은 지문인식힜다가 인식잘 안되서 짜증나서 시티 모바일을 주거래로 옮김....!
백창훈,5,2017/04/06,1,2013년 하반기에 카드를 만들어서 사용했습니다. 중국에서 3년 넘게 꾸준히 이용하였고 유학생인 저에게는 큰 도움을 주는 필수품이였습니다. 유학생활을 마치고 한국에 왔을때 모두 주거래은행을 바꾸라했지만 저는 꾸준히 시티은행을 주거래은행으로 쓰고있어요. 어플 개선을통해서 현재는 보다 편하게 이용하고있어요~ 이용하기도 쉽고 편리합니다~
라온하제,5,2017/04/05,0,씨티카드의 혁신 클리어카드 사용중입니다! 너무 좋아요^^ 이번에 앱 개발되면서 한번에 손쉽게 활용할수있어져서 좋습니다. 앞으로도 지속적으로 잘부탁드릴께요!
최창일,5,2017/04/05,0,구버전은 투박하고 고전느낌이였지만 지금 이앱은 디자인도 심플하게 바뀌고 인터페이스도 구성이 잘되어있습니다. 특히 저는 지문인식이 마음에 듭니다. 잘사용하고 있습니다
박정화,5,2017/04/05,0,기존 앱을 사용하다가 익숙해 질쯤 업그레이드해서 첨엔 우왕좌왕했지만 익숙해지니 예전보다 깔끔해지고 편해졌어요 좋네요^^
이동하,5,2017/04/05,0,이전 앱보다 로그인부터 계좌확인 신용카드 내역 확인까지 전부 다 간단해졌어요 너무 편합니다
ljh628,5,2017/04/05,0,계좌이체가 간편해져서 아주 만족스러워요
BJ CH,5,2017/04/05,0,입출금내역 문자 발송 신청 하로갔더니 이 어플을 추천 해주더군요 덕분에 매달 나가는 비용 아끼고 바로바로 입출금 내역 확인 할수 있어 좋습니다!!!
Daniel Park,5,2017/04/05,0,지문 로그인 부터 카드 사용내역 확인 및 이벤트 참여가 쉽게 할 수 있도록 잘 되어있네요.
전두호,5,2017/04/05,0,좋아요
톡톡,5,2017/04/05,0,이제까지 컴으로만 이체를하다 스마트앱으로 해보니 빠르고 편하네요. 자주 애용하게 될 것 같습니다.
SangHyun Won,5,2017/04/05,0,잘 사용하고 있습니다. 간편하고 좋아요 ㅎ
junsung Lee,5,2017/04/05,0,사용하기 간편하고 지문인식이 너무좋습니다.
kenny c,5,2017/04/05,0,카드와 계좌관리를 동시에 할 수 있어 굉장히 편하네요...
김보람,4,2017/04/05,0,앞에 구버전보다훨 사용하기 좋네요
정재영꾸드시,5,2017/04/05,0,완전 최고 쉽고 빠르고 최고최고최고
원종호,5,2017/04/05,1,깔끔한 인터페이스에 기능적 편리해짐
Hyo Sun Jeong,5,2017/04/05,0,입출금내역 팝업알림도 너무좋고 체크카드 사용환급도너무좋고 지문인식로그인도 오류없이잘되고 씨티앱 짱 입니다
Hyunsun Kim,5,2017/04/05,0,완전 편해요! 앱 실행하면 잔액 바로보이는거 정말 최고에요. 지문인식도 획기적이네요. 유저 친화적인 어플입니다~~
S K,5,2017/04/05,1,솔직히 은행어플 3개 쓰고있는데 그중에 시티은행어플이 제일 편함!! 지문인식도 편하고 글자구성도 가독성좋게 만들어져 좋습니다!
MIN KIM,5,2017/04/05,0,대한민국 은행들의 어플중에  가장 직관적이고 편리하지 않을까 생각합니다. 너무 예금정보와 신용카드정보까지 편리하게 업그레이드 되어 만족하며 이용하고 있습니다.
카이레스,5,2017/04/05,0,타 은행 어플과 비교해봤을때 간편하게 구동할수있도록 사용자편의를 신경썼다는게 느껴집니다. 앱 자체도 느리지않고 안정적이어서 쓰면서 열받는 상황은 많이 없네여 ㅋㅋㅋ 다만 제가받은 혜택을 쉽게 볼 수 있도록 해준다면 사용자 입장에서 더 로열티가 생길것 같습니다 +_+
아따거시기,5,2017/04/05,0,자세히 읽어보니 정말 유용하고 편리한 기능들이 생겼네요 하지만 잘 이해를 못하는분들은 그냥 쓰지뭐  하고  귀찬아서 아님 잘몰라서 유용한 기능들을 잘안쓰는 분들이있을듯하네요 좀더 홍보와 편하게 쓸수있도록 많이노력해주세요
햄찌모찌,5,2017/04/05,0,더 상세해지고 쓰기좋네요~미국 여행갈때도 편히쓰고읺어요!ㅋ
신현삼,5,2017/04/05,0,구버전 대비 깔끔한 인터페이스 출시 한지 얼마안되서 그런가..각 기능들의 빠른 반응 지문 로그인 추가 등 편의성이 많이 개선되었네요
조청룡,5,2017/04/05,0,씨티모바일 업데이트 후 만족하면서 사용하고 있습니다 UI가 보기 쉽게 바꼈고 지문 로그인 기능이 편하네요
윤석진,5,2017/04/05,0,깔끔해졌고 편합니다 ㅊㅊ!
yuri jung,5,2017/04/05,0,바로 알 수있게끔 일목요연하게 정리된점이 여타의 금융앱과 가장 큰 다른점이라 생각되어 가장 마음에 든다
이현종,5,2017/04/05,0,이체수수료없어서자주이용해요 좀더편해진것같아쓰기편하내요
Nail Rusty,5,2017/04/05,0,외국갈때 편하게 쓰고있습니다 미국 중국 가릴것없이 편하고 좋네요 이번에 개편되서 시티은행하고 시티카드 둘다 사용할 수 있는것도 편합니다 :)
자유정의,5,2017/04/05,0,매우 간단해서 쓰기 편해요
차상민,5,2017/04/05,0,"변경된 씨티 모바일 앱 은행과 카드가 한군데서 사용할수 있어서 다른 은행이나 카드사 앱 2가지를 설치안해도되고, 넘 편하고 처음 들어갈때도 심플한게 정말 군더더기 없이 좋네요 몇가지 장기 카드대출이랑 좀 디테일한 조회를 알수 있었으면 더 좋겠네요 잘 이용하고 있습니다"
rescuer 21,5,2017/04/05,0,덕분에 계좌관리 편하게 할 수 있어서 감사드려요!
yun hwan nam,5,2017/04/05,0,지문인식 기능이 있어서 계좌관리가 매우 편합니다.
정형석,5,2017/04/05,0,로그인 없이 실시간으로 카드사용내역을 볼 수 있는 스냅샷기능이 추가된게 상당히 유용합니다. 기존 앱에 비해서 스마트결제 속도도 빨라져서 매우 마족하면서 쓰고있습니다
박준석,5,2017/04/05,0,지문인증 정말 편하고 좋은데 좀 자주 안되여ㅜㅜ
Dream No1,5,2017/04/05,0,일단 지문 인식으로 바뀐뒤 그리고 계좌등 정보가 한눈에 보여서 좋습니다
Chris Kim,5,2017/04/05,1,간편해진 UI덕분에 한눈에 금융정보가 확인이 가능합니다
고병선,5,2017/04/05,0,"사회초년생때부터 사용한거 같아요. 초기 모바일앱은 불편했엇는데  계속 개선되면서 현재는  심플함과 직관성, 보안성이  여타 금윰 어플보다 좋다고 보입니다. 잘쓰고 잇어요."
이승원,5,2017/04/05,0,과거 씨티그룹에서 근무하면서 주거래계좌로 쭈욱 사용한 1인입니다. 최근 버전이 지문인식기능까지 추가되어 간편하고 안전합니다. 또 특별한 로그인없이도 간단한정보는 확인이 가능하시니 편리성까지...👍
Google 사용자,5,2017/04/05,0,전 버젼에 비해 이용이 간편하고 필요한 기능에 대한 접근이 쉬워졌습니다  일단 송금과 잔액확인이 너무간편하고 신용카드 상황까지 한번에 볼 수 있어좋네요
김신규,5,2017/04/05,0,편하고 쓰기 좋네요
Eunho Lee,5,2017/04/05,0,모바일뱅킹을 이용한지도 10여년이 지났네요. 타은행앱들도 좋지만 시티은행은 지문인식 등 생체정보를 활용하여 새로운 경험을  사용자에게 전달하려는 시도가 좋은거같습니다. 잘 사용하고 있습니다.
이영규,5,2017/04/05,0,은행관련앱은 보안이 생명인데 보안절차도 여러개고 그에반면에 사용은 또간편하네요
전용진,5,2017/04/05,0,모바일앱이 바뀌고 더 보기가 좋아졌네요^^ 사용하기 편리해서 주거래카드로 변경했습니다^^ 좋은 정보 감사합니다^^
서해선,4,2017/04/05,0,결제할때 예전 앱에선 바로 로그인이 가능했던 것 같은데 인증서 비밀번호를 한번정도 더 써야하는것 같아요. 안전하긴하겠지만 조금 귀찮은면이..
이기철,5,2017/04/05,0,"시티카드만 사용하는 회원입니다. 간편결제지원,  지문인식,  카드대금선결제 등 꼭 필요한 기능들이 사용하기 편하게 배치되어 정말 맘에듭니다. 이제는 모바일 시대라 대부분 앱으로 해결할 수 있게 해준건 좋지만,  PC 홈페이지도 신경좀 써줬으면 좋겠네요. 홈페이지가 너무 느리고 오류발생도 잦은듯 합니다. 개선을 기대합ㄴ다."
魔女キキ,5,2017/04/05,0,이전 버젼보다 UI 도 향상되고 조회할때 발생했던 오류 현상도 없어져서 만족하고 있습니다 ^^
Kyunghoon Kim,5,2017/04/05,1,타 은행 모바일 앱 대비해서 공인인증서 없이도 아이디나 지문으로 여러가지 뱅킹거래가 가능해서 아주 편리한 측면이  있습니다. 또 자주쓰는 기능을 쉽게 쓸수 있게  잘 구성되어있어 만족스럽게 시용하고 있습니다.
Artist Yang,5,2017/04/05,0,무엇보다 지문 인증이 너무도 편합니다~메뉴도 찾기 쉽게 구성되어있어서 사용하기 편하구요~스마트 알림도 전보다 빠르게 오더라구요~
코나코,5,2017/04/05,0,카드만이아니라 모든금융에대해 확인할수있어서 기존대비좋네요
호치제리,5,2017/04/05,0,아주 편하게 잘쓰고있음. 삼성패스까지 같이 쓰면 아주 편해요 로그인이 한방.
김애순,5,2017/04/05,0,자영업시작하면서 부터시작했어요벌써 칠년이되가네요 앱시작하면서 은해가는번거로움이없어넘좋고   수수료가 없어 넘  좋아요
복만이,5,2017/04/05,0,지문로그인 편해요. 디자인도 구버전보다 많이 이뼈져서 쓰기좋네요
이승철,5,2017/04/05,0,지문인증 가능하고 해외갈때마다 현금인출기능 너무 편리하고 무엇보다 이체수수료 무조건 무료. 최적화된 스마트뱅킹 앱까지 국내의 시중은행들이 긴장해야 된다고 생각할 만큼 만족하면서 씨티은행 사용중입니다. 저는 해외나갈때마다 씨티은행 어플과 현금카드만으로도 든든하고 이제는 신용카드업무까지 뱅킹과 하나로 통합되서 너무너무 만족하면서 잘 사용중이네요. 누구에게라도 적극추천하고싶네요!
Jun Young Kwak,5,2017/04/05,0,지문인식되서 편하네요. 타행은 안되는게 흠이지만 어쩔수 없는 부분인가봐요
이지나,3,2017/04/05,0,씨티카드 사용자인데 좀 더 불편해진 느낌입니다. 이번달 예상 청구금액 확인을 한번에 할 수 없어 불편하네요.. 미리 가늠할 수 있도록 시스템 개선 부탁드립니다.
김인태,5,2017/04/05,0,모바일로 직장인 신용대출을 쉽게 할 수 있어서 정말 좋내요!! 시간도 아끼고~ 편하고 정말 좋습니다. 스타벅스 음료까지 주고요!!^^  편리해서 정말 좋아요
이상효,5,2017/04/05,7,씨티모바일 앱을 쓴지도 5년이 넘었네요. 이체 수수료도 없고 최근 지문인증 지원으로 사용하기가 너무 편리해 졌습니다. 생각보다 현금인출기가 많아서 제가 사는 지역에 은행이 없음에도 젼혀 불편하지가 않습니다. 너무 좋아요!
낸들아나5,5,2017/04/05,0,국내 유수의 은행앱을 써봤지만 지문인식으로 간편하게 처리가 지원되고 또 모바일 체계가 너무 손쉽고 간략하게 구성되어 있는것도 정말 고객입장에서 성의가 느껴질 정도입니다있는 . 국내 다른 은행들 많이 각성해야될듯..서비스는 다양한것만이 전부가 아니라 꼭 필요할때 눈앞에 있어야 한다는 사실을 느끼게 해주는 정말 공감이 가는 앱입니다.
김태희,4,2017/04/05,0,사용하기 정말 편하고 좋습니다
Geuk Nam Bang,5,2017/04/05,0,너무 좋아요 ㅎㅎ
Luciano Dr.,5,2017/04/05,0,카드회원 지문서비스신청페이지도 추가되면 좋겠습니다
손창호,5,2017/04/05,0,이전 앱은 정말 답답했는데 리뉴얼되서  훨씬 편리합니다.
JS LIM,5,2017/04/05,0,간간이 해외에 드나드는  기회가 많은 나에게는 시티은행 카드사용이  여간 유용하지않을수가 없습니다. 특히 세계 어디에나있는 ATM머신은 필요시 캐쉬를 적은 수수료만으로도 찾아 쓸수있는 아주아주  좋은 팁이 아닐수 없습니다.
이창률,5,2017/04/05,0,마일리지 카드가 필요해서 만들게 되었는데 어플이 복잡하지않고 직관적이고 사용하기 편하네요. 첨 사용하는 분들도 쉽게 이용할수 있을거같아요 좋습니다 : )
서michael,5,2017/04/05,0,씨티모바일에서 로그인할때 지문등록으로 간편하게 할수있어서 너무좋구요 카드결제나 포인트조회 등 간단하게 할수있어서 너무 좋아요^^
Jeon전상현,4,2017/04/05,0,일단 기존보다 한눈에 알아볼수 있어서 좋네요
김K,5,2017/04/05,0,진심 카드와 뱅킹앱을 통합해서 여러가지를 한꺼번에 가능하게 했습니다. 게다가 무겁지도 않아서 모든 단계들이 빠르게 돌아갑니다.
JOOYUB KIM,5,2017/04/05,0,사내에서는 외부사이트 접속이 막혀서 모바일로 거의 은행업무를 하는데 다른 은행 모바일앱에서 아쉬웠던 웹 대비 기능 부족도 전혀 없고 특히 다양한 업무를 모바일을 통해 할 수 있어서 좋습니다. 특히 저같은 경우 카드와 은행을 같이 사용하는데 두개가 통합되어서 아주 편리합니다. 속도도 빠르고 새로운 모바일앱 완전 만족합니다.
준준파파,5,2017/04/05,0,계좌이체 자주하는데 유용하게 이용하고 있습니다~ 사용하기 편하고 조회할때도 한눈에 파악하기 좋네요~
이우정나우정쇼,5,2017/04/05,0,화면이 간결하고 편리하게 되어있어서 참 좋아요. 지문인식으로 로그인하는것도 신기하구요
Shawn Han,5,2017/04/05,0,"디자인도 심플하고 예금, 카드 하나로 통합되어 관리와 보기가 편리해요 :D"
샤이닝브링거,5,2017/04/05,0,새로 바뀐앱 이체도 편하고 시안성도 좋아져서 편리합니다^^
Yongjoo Choi,4,2017/04/05,0,앱이 바뀌고 무엇보다 간편하져서 좋네요 디자인도 깔끔해져 보기 좋구 지문인식이나 공인인증서 로긴 없이 처리할수있어 편리합니다  좋아요
Hyojung Hong,4,2017/04/05,0,구버전부터 꾸준히 사용한 유저로 바꾼뒤로 좀더  편리하게 이용할수 있어 좋습니다^^
Google 사용자,5,2017/04/05,0,전에 쓰던 앱에 비하면 정말 좋아요 특히 공인인증 받을때 미국 핸드폰으로도 가능하단점이 대박!!!! 근데 응모는 어떻게 하나요?? 미국 폰으로도 가능한가요? ㅎ
유MW,5,2017/04/05,0,이전버젼에비해서확실히편해졌네요 특히ui가깔끔하고지문로그인정말편해요
ji park,4,2017/04/05,0,유용하게 잘 사용중이에요. 카드 및 은행업무를 한 앱으로 할수잇어 좋아요
H Pius.,5,2017/04/05,0,지문인식 훌륭합니다
김진래,5,2017/04/05,0,나름 편함
문성욱,5,2017/04/05,0,이전 버전에서 문제되던 부분이 잘고쳐지고 잘다듬어져서 쓰기가 정말 좋아졌습니다. 추가적으로 스마트카드결재는 메뉴에 들어있지않고 바로 볼수 있는.메뉴로 빠지면 좋겟네요
Бум Мок и Памо,5,2017/04/05,0,정말 최고입니다. 첫째 추가 채널 인증 없이 간편하고 둘째 너무 빨라서 좋습니다.  실적제한 없이 캐쉬벡되는 체크카드 로 현금카드 기능 넣어서 쓰니 꿀입니다.  전 영원히 씨티 은행만 애용할겁니다. 러시아 가서도 atm기 어디서나 인출 되는건 씨티가 최고 더라고요.
Yong Su Kim,5,2017/04/05,0,깔끔하고 빨라졌습니다 씨티카드쪽 기능은 선결재라던지 이런 부분에 보강은 필요해보입니다~
황병훈,5,2017/04/05,0,바뀌고나서는 최고의 은행 어플인 것 같네요..
Google 사용자,5,2017/04/05,0,유학시절부터 이용하여 지금까지 5년째 시티은행을 사용하고 있습니다. 예전에 카드앱과 은행앱이 분할되어서 불편하였고 앱 자체도 불안정해서 불만이 많았는데 이번의 업데이트로 인하여 여러가지로 편리해진것을 느낄수 있습니다. 지문인식 로그인이나 스마트결제는 여타 다른 은행앱보다 더 좋다고 느낍니다. 신한은행도 최근에 들어서야 지문인식 로그인을 도입한점을 미뤄 봤을때 이번 시티은행의 대대적 업데이트는 신의 한수가 아닐까.... 라는 생각이 듭니다.
성경재,5,2017/04/05,0,한눈에 간편하게 볼수있어좋습니다
츄팟,5,2017/04/05,0,지문인식 속도라던가 한눈에 들어오는 어플의 레이아웃이 최고!
Google 사용자,4,2017/04/04,0,타 은행 앱에 비해 제일 심플하다. 필요로 하는 목적에 맞게 꼭  필요한 구성으로 이루어져 있다
문주아,3,2017/04/04,0,결제하고 로그아웃 하려는데 오류가 생겨 로그아웃이 되지않아요~ 오늘뿐만 아니라 매번 그렇습니다. 왜 그런거죠?
Google 사용자,5,2017/04/04,0,가독성이 높게 변해서 좋네요
sey m,3,2017/04/04,0,어플이 깔끔하게 바뀐건 마음에 듭니다만 타사 스마트OTP 카드 이용시 pin번호 제공 서비스는 언제쯤 가능한가요? 문의드릴때마다 다음버전에서 업데이트가 된다고 하였는데 아직도 안되고 있네요. 모바일에서 계좌이체가 불가능하니 불편합니다.
ko Kim,5,2017/04/04,0,"미국여행중 유용하게 사용중입니다. 외국환 거래시 가장 수수료가 낮아 씨티은행에 계좌를 개설했는데, 앱에도 다양한 기능들이 있어 잘 사용하고있습니다. 무엇보다 로그인없이 잔액확인 가능하고 채팅으로 상담받을수있습니다. 잡다한 광고가없고, 배치나 디자인이 심플해서 사용하기 정말 편합니다."
버존,5,2017/04/04,0,사용이 편리합니다. 국내앱처럼 갤럭시만 지문 되는 게 아니라 해외폰도 지문이 되어서 매우 좋아요. 무엇보다 공인인증서 면제가 꿀!
