,score,comment
3044,4,저금통을 1개 더 만들게 해주시면 좋겠어요
3045,3,저금통 왜 30만 원 한정인가요 더 넣어놓을 수 있게 해주세요
3046,4,이체를 할 때 이름을 적는데 7자리만 작성 가능하더라고요 이번에 이름을 바꿀 필요가 있어서 고치려고 봤더니 글자 수가 초과되지 뭐예요 글자 수 초과를 늘려주시면 좋겠어요
3066,1,14세 미만도 할 수 있게 해주었으면 좋겠네요 
3079,1,이용 해지를 눌러도 환불을 받지 못했어요 작은 돈일지도 모르지만 저에게는 큰돈이라고 생각합니다 환불이 제대로 되지 않는 점 수정해주세요
3081,2,느린 게 가장 문제 예전에는 계좌관리를 종합적으로 가능하다는 점에서 1금융권 은행 앞에서도 경쟁력이 있었지만 1금융권들이 통합 뱅킹 시스템을 구축하고 이를 점점 안정화시키면서 토스만의 경쟁력이 사라지고 있음 토스는 계좌 업데이트 지연을 낮추고 계좌이체를 직관화해서 1금융권 통합 뱅킹 시스템 대비 접근성을 높이는 방향으로 개발해서 토스만의 아이덴티티를 갖추는 게 좋지 않았을까 합니다 토스만큼 높은 경쟁력을 확보할 수 있는 사업 모델이 있는데 왜 굳이 피 튀기는 레드오션인 투자 상품 판매 같은 서비스에서 경쟁을 하려는지 모르겠네요 후발주자인 1금융권 통합계좌 시스템에 챌린지를 받는 걸 보면 IP 확보나 RD 투자에 소홀하지 않았으면 좋을 것 같습니다 접근성을 높일 수 있는 모델이나 스크래피 처리 속도에 특허 확보 IP 확보에 소홀히 하거나 기술 RD에 투자를 소홀히 하면 이용자들도 토스만의 매력을 느끼지 못하고 이탈할 것 같습니다 뭐 회사 생각은 또 다를 수 있겠죠
3085,4,금융 인증서도 사용할 수 있게 해줘
3091,1,BC카드 잔액조회 추가 좀 해주세요 뱔 하나 드립니다 아니 결제 조회를 떴는데 제발 통장 잔액 좀 추가해서 보여주세요 저 bc카드인데 그냥 결제했다고 뜨는 건 뭡니까 때문에 별 하나 드립니다 통장 잔액 추가해드린다면 별 더 주겠습니다 고쳐주세요
3094,1,토스 프라임이요 너무 가입이 쉬워요 저 송금하려고 들어갔다가 정신 팔려서 뭔지도 모르고 실수로 버튼 하나만 눌렀는데 가입돼서 돈 나갔어요 저한테 필요한 혜택이 있는 것도 아닌데 아무리 소액이라도 가입하면 다달이 나가는 건데 더 어렵게 해주세요 아무리 상술이라지만 이건 아닌 것 같습니다
3099,1,제가 토스 비번을 까먹어서 비번을 찾으려고 하는데 은행을 등록을 하지도 않고 계좌도 등록하지도 않았는데 은행을 등록을 하라고 하는데 어떻데 해야 하죠 빠른 답변 부탁드립니다
3106,4,토스 앱 유용하게 잘 사용하고 있습니다  다만 주로 쓰는 계좌를 해체하고 다시 토스 머니로 받는 것으로 바꾸고 싶은데 찾아보니 변경하는 것 밖에 없더라고요  방법이 있을까요  답변 부탁드립니다  
3108,4,편하긴 하지만 문제가 있네요 분명 네이버 페이를 구매를 했는데 19400원이 결제됐는데 토스는 20000원이 결제되는 이런 어이없는 상황이 발생되네요 저번에도 19500 구매했다가 20000이 또 결제되고요 빨리 답장 부탁드려요
3131,2,토스 어드바이저 및 개발자 마케팅 담당님 이거 보실는지 모르겠는데 저희 부모님 ARS로 쓰시던 거 제가 토스로 바꿔드려서 잘 쓰고 계십니다 하나 스마트폰 조작이 아직까지 미숙하셔서 토스에서 수시로 뜨는 알림 팝업을 대처하지 못하시는지 이걸 자꾸 수락하고 넘기시고는 저한테 자꾸 안된다고 알려달라오시는데요 저조차도 대응이 안될 정도로 뭐가 바뀌어있습니다 간편함과 유용함의 공유는 좋으나 무분별한 알림에 피해 받는 이용자가 있다 생각해보신 적 있나요 항상 원래 상태로 되돌려놓는데 몇 주만 있으면 또 바뀌어있어서 제가 하나하나 찾아서 돌려놔드립니다 이거 어떻게 안 되나요 저 토스 프라임인데 진짜 부탁 좀 드릴게요 저도 힘들어요
3134,3,다 좋은데 오늘 아침에 갑자기 두 개의 계좌가 연결이 끊어져있더라고요 다시 연결하긴 했는데 원래 이런 건지 궁금하고 다시는 이런 일이 없었으면 좋겠네요
3139,4,소비패턴 분석 없어졌나요 어플 설명문에는 있는데 답변 부탁드립니다
3147,1,토스 증권 개시 전에 꼭 수정해주실 거라 믿고 리뷰 씁니다 개선 후 평점은 변경하겠습니다 계좌 연결 시 비밀번호 잊어버렸을 때 신분증 확인이 안됩니다 민증 운전면허증 도합 7번은 한 거 같습니다 타은행 어플 앱에서 할 때는 잘 됩니다 인증이 안되니 토스에서 은행 계좌 연결이 어렵습니다 꼭 수정을 요청하는 바입니다
3158,2,월 10회 송금 수수료 무료라고 알고 있는데 이번 달 저번 달 통틀어서 2회 정도였고 제 명의 계좌로 이체했는데도 수수로 500원 떼 가더라고요 해명 부탁드립니다
3159,1,아니토스이거 앱 깔고 나서 사용해보려고 등록하고 휴대폰 인증 절차가 아예 불가입니다 서버 문제 있는지 점검 좀 부탁드립니다
3167,2,정말 잘 쓰고 있는데 저금통에서 돈 빼서 제 토스 머니로 옮기려 했는데 창이 아예 없네요 깔았다가 지워도 똑같고 오류인가요 해결해주세요
3168,3,만보기 걸음수가 올라가지 않아요 26고정돼있네요 빨리 조치해주세요
3172,1,아니 잔액 총액만 계속 나오네요 내역이 나와야죠 내역이 이럴 거면 은행 앱 쓰지 잔액 만 확인하고 이체 만 딱하려고 앱을 깔을 필요 있나요
3175,3,제 농협 계좌에서 토스로 송금하려는데 토스 누르는 게 아예 없어져서 못 보내고 있어요 어제까지 잘 되다가 너무 당황스러운데 빨리 해결 좀 해주세요 당황스럽네요
3177,1,토스 프라임 사용 안 하는데 몇 달째 3900원 출금되는 거 괜찮겠지 했는데 계속 나가요 환불해주세요
3205,4,정말 잘 쓰고 있습니다 하지만 홈 위젯으로 바로 잔액 확인할 수 있는 기능이 있으면 좋을 것 같습니다 카드 잔액을 보려고 일일이 토스 앱 실행하는 것도 상당히 번거롭습니다
3207,3,자꾸 네트워크 상태 확인해주세요 문구 뜨면서 되다 안되다 그러네요 버그인가요
3208,4,아니 남은 잔고 좀 보려 하는데 불러오기 참 느리네요 너무 답답하고요 그냥 문자로 연동되는 콘텐츠나 그런 걸로 좀 개선 좀 해주세요 무슨 불러오기만 하는 데 하루 종일 걸리겠네요
3209,3,하다가 잘 쓰고 있는데 갑자기 오류 나고 튕기고 하네요 잔액 조회 매인에서 확인할 수 있게 부탁합니다 오류 수정 부탁드려요
3211,4,즉시즉시 알림 필요
3230,1,토스 투자금 본전도 못 찾고 돈 몇백 원 얻고 10만 원 잃었음 그리고 업데이트 버그로 강제 로그아웃 시켜서 토스 카드만 사용하는 나로서는  접속할 수가 없음 카드도 어딨는지 모르고  연락 좀 해주세요 해결 좀 합시다 내 돈 다 날아갔노 믿고 사용하긴 개뿔 그냥 송금
3231,1,이거 유료인가요 무슨 자동이체 문자가 왔는데 해지해주세요 유료인지 모르고 등록했어요
3238,4,토스 머니 잔액 좀 메인에서 확인할 수 있게 해주시면 안 되나요 어떻게 된 것이 업데이트 이후 더 불편해진 것 같아요 잘 사용하고 있어서 별점 4점은 드립니다만 토스 머니만 사용하는 입장에서는 주로 쓰는 계좌나 그런 업데이트들이 상당히 불편해 죽겠네요
3242,3,비씨카드는 약관 동의를 해도 계속 조회가 안되네요 동의해도 계속 약관 동의하시겠습니까 메시지가 뜨네요 갤럭시노트 9이며 이게 저만의 문제인지 시스템 오류인지 확인 부탁드립니다
3244,3,실시간 현금 상황 업로드가 너무 느려요 개선해주세요 잔액 최신 화가 너무 느립니다 지출이 나가고 잔액을 보려고 해도 업로딩 되는 데까지 약 4분 정도 걸리네요 5G 기가 와이파이에서 확인해도 차이가 없어서 개선이 가능한가요
3248,1,저 포나 갤럭시 스토어는 이미 다 업데이트돼있는 모바일 포나인데 이걸 깔 필요가 없을 거 같네요
3250,4,한눈에 내 계좌를 다 볼 수 있는 점 그리고 캐시백 참 좋아요 이번에 브랜드 캐시백 생기기 전까지는 요 내가 사용한 금액에서 캐시백 받는 건데 포인트로 바뀌어서 캐시백 된다고 수수료 500원을 제외하는 건 좀 아닌 거 같은데요 토스 혜택 중 하나인 캐시백을 수수료 내면서 받을 거면 캐시백 안 하죠 그리고 브랜드도 선택의 폭이 너무 좁아요 내가 필요한 걸 선택할 때가 더 나은듯합니다 저는
3264,1,핸드폰이 제 명의가 아니라서 제 명의가 아닙니다를 선택하고 제 카드에 등록된 개인 정보를 다 적었습니다 그래서 전화 인증을 하려는데 계속 정보가 맞지 않다고 뜹니다 5번 제한이 있어서 3일간 매일 해봤고 후보에 있는 여러 가지 정보들 다 해봤는데 안된다고 뜹니다 그래서 제 핸드폰 명의신 그분이 대신 가입해서 정보 수정을 하고 이름 변경을 하려는데 그것마저 안되자면 어떻게 해야 할지 모르겠습니다 저번에 한번 가입했다가 탈퇴했을 땐 잘 됐었습니다 수정해주시길 부탁드립니다
3272,3,지금 며칠째 서버 응답 없다고 안 열리고 있어요 어떻게 해도 안되는데 조치 부탁드립니다
3320,4,토스 소비지원금 좋았는데 사라져서 아쉽네요 그리고 비상금 모으기 금액을 직접 정할 수 있으면 좋겠어요
3348,1,통장은 바꿨고 비밀번호는 까먹었는데 다른 방법은 없고 오직 1가지 방법으로만 아이디를 찾을 수 있어 토스를 사용하지 못하고 있습니다 다른 방법도 추가해주시면 좋을 것 같습니다
3369,2,얼른 키움증권 계좌 내역도 지원 부탁드립니다 요즘 증권투자가 늘어났는데 잔액조차 한눈에 조회가 안되다니
3389,1,초심을 잃고 이벤트도 사라지는데 반해 불필요하게 잦은 업데이트로  한주에 한 번꼴이다가 어떤 때는 하루 한 번  기가 참 이젠 더 이상 메리트가 없어 보이며 새로운 번거로움을 찾아 애쓰는 모습이 그저 불편할 따름
3420,4,너무 잘 사용하고 있습니다 근데 송금할 때 입은 명을 수정할 수 있었으면 더 좋을 것 같습니다
3423,3,송금 내역을 한 번에 볼 수 있게 해주세요
3456,2,계좌 외에 다른 본인 인증 방법이 있었으면 좋겠어요 다시 사용하려니 그 계좌를 사용하지 않게 됐는데 어떻게 비밀번호를 찾나요
3457,4,몇 년 전부터 꾸준히 토스 쓰고 있는 사용자에요 저번에 계좌 연동해서 잔액 표시도 설정해놨는데 동기화해도 잔고가 안 변해요 너무 느려요 개선 좀 부탁드려요
3458,4,2018 02 18 우체국 체크 카드도 추가해 주세요 2021 01 03 우체국 카드 인증 시 이제 공인인증서 말고 다른 전자서명 서비스도 도입해주세요 이런 개정안을 반영하는 게 사용자 측에서 매우 실용적이라고 생각합니다
3465,4,카카오페이 증권 펀드 등 카카오페이 뱅크 x 계좌도 연결될 수 있게 해주세요
3467,4,다른 건 다 좋은데요 지금 15살 됐는데 생일 때문에 안 된다고 뜨거든요 그러니까 생일이 지나야 15살이라고 앱에서 표시하는 것 같은데 생일 지나는 거 상관없이 그냥 연도만 지나면 앱 좀 사용하게 해주시면 안 될까요 굳이 딱히 바꾸기 싫으시다면 뭐라는 하지 않을게요
3473,4,안녕하세요 잘 쓰고 있습니다 한가지 추가됐으면 하는 기능이 있어서요 위젯으로 소비 달력을 지원하실 수 있을까요 토스로 모든 계좌를 관리하고 있는데 소비를 달력으로 보여주는 기존 기능을 위젯으로도 요청드립니다 확인 부탁드립니다
