,score,comment
4459,4,사용자 중심이지만 좀 더 긴박한 기능도 필요
4461,4,카톡을 통해 이벤트를 클릭하면 로그인 페이지가 나오고 로그인 후 바로 해당 이벤트가 열리는 게 아니라 이벤트 메뉴로 가서 직접 찾아야 하는데 이 부분이 개선되면 좋겠습니다
4466,4,kb국민은행 스타뱅킹 빠른 업무처리 좋습니다 하지만 너무 많은 앱이 있어서 통합 시켜주시면 더 좋은 정보 활용이 좋을 거 같아요 할 때마다 앱 열려서 다른 것은 안 하게 되네요
4467,4,어려움 없이 불편함 없이 잘 사용하고 있어요 검색란에 메모 말고 예금주로 검색해서 송금했던 계좌번호 쉽게 찾을 수 있으면 좋겠어요
4475,3,처음 로그인할 때 패턴이나 지문 로그인 1달 정도 하면 쿠키 꼬여서 어플을 삭제해야만 해요 개선 부탁드려요
4476,4,뭔가 찾으려면 복잡하다 기능 정리하면 좋겠다 사람들이 자주 쓰는 기능을 앞에 두고 덜 쓰는 건 분류 잘해서 뒤에 두고  못 찾는 거 검색해도 안 나오는 게 많다 검색 기능도 강화하면 좋겠다
4490,4,간편 인증서를 통한 빠른 로그인을 할 수 있어 편리하고 오픈뱅킹을 통해 타은행과 연계시켜 이체나 조회에 있어 편리합니다 다만 아쉬운 점은 입금내역 따로 출금 내역 따로 조회할 수 있으면 좋겠습니다
4492,4,타앱에 비에 기독성이 좋고 메뉴도 한눈에 들어와서 좋습니다 이전에 로그인해도 튕겨서 재접속해야 하는 경우가 몇 번 있었는데 금년에는 개선된 것 같습니다 앞으로도 많이 발전시켜주세요 감사합니다
4511,4,kb 스타 드림 서비스 메뉴가 바로 보였으면 좋겠어요
4522,1,지금 한 달 가까이 비번 대소문자 인식이 개판입니다 오늘 비번 바꾸면 며칠 지나서 또 대소문자가 틀리다고 가입이 안됩니다 그리고 비번 찾기 나서 대문자 고정으로 잡혀있는 건 아시나요 대기업 은행 어플이 몇 주째 개선이 없는지 모르겠습니다 이 정도로 관리 안 하면 모바일 편의를 위해서라도 타은행으로 넘어갈까 고민 중입니다
4523,4,앱 설정이 깔끔합니다 글씨체가 좀 더 고급스럽고 나이대에 맞는 글씨 크기가 조절되었으면 좋겠습니다
4524,4,무난해요 타행계좌까지 한눈에 관리할 수 있어 좋아요 직관적이라 헤맬 일이 적어요 근데 상품 추천에 접근이 용이하면 좋겠어요
4526,4,사용하는데 딱히 문제가 없음 단 지문인증으로 로그인 형식을 바꿀 때 알뜰폰 사용자는 안되는 거 같네요 그리고 이벤트 목록을 잘 보이는 곳으로 화면 배치해줬으면 좋겠네요
4536,4,빠른 이체 조회 금융업무를 쉽게 이용할 수 있어 편하고 좋습니다 단 이벤트 참여나 참여 후 확인 루트를 찾기가 번거로움이 단점이라 생각하는데 지금처럼 팝업 활용으로 이루어짐 좋겠습니다
4538,4,검색어 입력란에도 검색 메뉴가 많이 나오지도 않는 걸 봐서 메뉴 정리를 지금보다 더 세부적으로 만들었으면 좋겠네요 그거 외엔 사용하기는 편리합니다
4544,4,쉽게 사용하기 좋아요 화면상에 후 계좌 바꾸기 설정이 바로 되면 좋겠어요
4550,4,대출 심사 및 서류 제출과 관련한 일련의 절차가 비대면으로 진행하기에 복잡하고 번거롭고 에러가 잦은 현상 등이 특히 타 경쟁사에 비해 부족한 부분 개선 필요
4563,4,잘 사용하고 있어요 같은 kb 계열회사와 앱 호환이 조금 더 가능하면 좋겠어요 그리고 국민은 앱이 너무 세분화되어서 앱을 너무 많이 다운로드해야 하는 것 같기도 해요
4568,4,사용성이 점점 편리해지고 있네요 UX의 개선 효과가 눈에 보입니다
4572,4,인증에 걸리는 속도가 여전히 느립니다 로딩 속도 개선에 힘써주세요
4578,4,내가 선택한 계좌번호를 선택하여 이체한 후 다시 계속 이체할 때 출금계좌가 바뀌어 있어 확인하지 않고 이체 시 원하지 않는 통장에서 돈이 빠져나가는 경우가 있으니 기본 출금계좌가 정해져 있어 특별히 계좌를 바꾸지 않는 한 그 기본계좌에서 이체가 가능하면 좋겠습니다
4581,4,계좌별 확인 가능하고 입체 등록 등등하기 편해서 좋아요 국민은행 전체 통합 앱이 나오면 정말 더 좋겠어요 리브 메이트 리브 스타뱅킹 KB 페이 등등 카테고리가 비슷해서 그런지 뭔가 헷갈리기도 해요
4582,4,이전보다 깔끔해지고 사용자 접근성이 나아진 것 같습니다 아쉬운 건 속도는 개선이 많이 되진 않는 것 같습니다
4588,4,국민은행 스타뱅킹 어플을 가장 많이 사용하고 있는데 조금 아쉬운 부분은 글씨 크기를 크게 보기 하는 기능 추가가 있었으면 좋겠고 펀드 부분도 조금 더 사용자가 이해하기 쉽게 입금내역이라든지 펀드에 어떤 주식들로 구성되어있는지 보고 찾기 쉽게 업데이트해주셨으면 합니다
4603,4,어플 편리하고 좋아요 앱이 깔끔해서 한눈에 정리가 됩니다 다만 약간 아쉬운 건 패턴 로그인하는데 로딩 시간이 너무 길어요 급하게 이체 필요할 때 당황한 적이 꽤 있네요 이 부분만 개선되면 완벽할 것 같습니다
4610,4,지문 로그인 패턴 로그인 업데이트해주세요 로그인했는데 로그인이 안 돼 있어요
4627,4,불편한 점이 몇 가지 있어요 이체할 때 금액을 입력한 후 키판이 없어지질 않아서 위에 올라가서 다른 걸 눌러야 없어져요 개선해 주시면 감사하겠습니다
4628,4,항상 편하게 쓰고 있는 국민은행 어플이에요 어플이 좋아서 국민은행을 씁니다 더 좋아졌으면 좋겠어요
4630,4,타행 인증서 등록을 누르고 아이디까지 입력 후 핸드폰 인증을 마쳤는데 제 이름이 아닌 마지막 글자만 다른 이름이 뜨며 해당인 증서가 없다고 나옵니다 오류 수정 부탁합니다
4631,4,국민은행 어플을 예전부터 사용했는데 점점 사용하기 편리하게 업그레이드되고 있네요 여러 은행 어플을 사용하고 있지만 비교했을 때 좋은 점은 찾아 들어가지 않고 첫 화면에 계좌를 한눈에 볼 수 있다는 점과 주로 이체를 많이 하는 저는 빠른 이체메뉴가 바로 보여서 좋다는 점입니다 아쉬운 점은 입출금 내역 하나하나에 메모하기 기능이 있으면 좋을 것 같아요 입금자명 출금계좌만 가지고 기억하기 힘들어 입금 출금 항목을 기록하려고 타은행에서 잘 이용하고 있는 기능이거든요 그리고 제안하고 싶은 점은 파생되는 어플이 너무 많아서 통합했으면 합니다 앞으로도 발전하길 응원할게요 파이팅입니다
4632,4,사용하기 불편하지는 않습니다만 디자인이 좀 네임밸류를 못 따라간다고 해야 하나요 조금 더 세련되면 좋겠습니다
4647,4,오류 나지도 않고 실제 사용하는 것에는 불만이 없는데 메인 화면에 너무 많은 것을 담으려고 하는 듯합니다 좀 더 심플했으면 좋겠습니다
4656,4,다양한 정보도 많고 편리하기는 한데 속도가 좀 더 빨랐으면 좋겠어요
4661,4,다 좋은데요 로그인 시 패턴의 위치를 하단으로 해주시면 더 좋을 거 같습니다
4663,4,줘 은행이라서 잘 쓰고 있어요 하지만 조금 더 간편해줬으면 좋겠네요
4667,4,다 괜찮은데 가끔 로그인 풀리면서 입력된 지문인증도 날아가는 거만 고치면 좋을 거 같아요
4669,3,오랫동안 사용하던 은행이라 습관적으로 사용하고 있습니다 예적금이나 대출 등 상품에 대한 소개가 앱 전면에 눈에 띄지 않고 하위 카테고리로 찾아가야 하는 점이 좀 개선되었으면 합니다 감사합니다
4679,3,kb국민은행을 약 15년째 주거래은행으로 계속 사용하고 있습니다 스타뱅킹 어플도 편리해서 자주 사용하고 있습니다 다만 몇 가지 아쉬운 점들이 있어 글을 남깁니다 우선 지문 설정을 해놨는데 일정 금액이 넘어가면 보완 카드 번호를 입력해야 하는 점 너무 불편하네요 그냥 지문으로 바로 처리할 수 있도록 수정 부탁드립니다 또한 비대면으로 통장을 개설하게 해 놓고 막상 통장을 해지하려고 하면 영업점을 방문해야 합니다 영업점 방문 시간이 없어 어플로 통장을 개설했는데 해지는 영업점 방문이라뇨 일반 저축은행들 어플에서도 가능한 것을 국민은행에서 이렇게 해 놓으니 이해도 안 되고 너무 불편합니다 한도 제한 계좌 푸는 것도 은행 방문 말고 전용 어플 만들든지 해서 사진 첨부 등으로 해결할 수 있었으면 좋겠습니다 1등 은행 이런 것 광고하지 말고 이런 작은 부분들이나 보완했으면 좋겠습니다 작은 은행들도 실시하고 있는 부분이니 이런 점들 참고해 주십시오
4681,4,인터페이스 사용이 편하지가 않습니다 칼뱅처럼 직관적으로 사용이 가능하도록 개발 부탁드려요
4683,3,오래전부터 사용하던 거라 익숙하게 사용함 단지 페이나 그 같이 이체 시 좀 편했음 더 좋을 것 같음
4693,3,관련 앱이 너무 많아요 통합 좀 해주세요 최소로 정리한 게 4개예요
4706,4,설치나 실행 시 문제없이 수월했고 다른 은행 사이트 대비 가독성이 좋다 이벤트가 좀 더 다양해졌으면 좋겠다
4707,4,국민카드가 주 사용카드고 국민은행이 주거래은행이에요 자주 사용하는 어플인데 스타뱅킹에서 내 카드 사용 현황도 확인할 수 있으면 좋겠어요 이벤트 진행해서 리뷰 안 남기는 편인데 일부로 찾아와서 글 남겨요 고객의 의견을 들으려는 이벤트도 하니 좋네요 더욱 발전하는 앱이 되길 바라요
4708,4,점점 발전은 하고 있으나 좀 더 개선이 필요한 점이 많아요 신한 sol처럼 입출금 알림 앱을 통합하는 걸 고려해보셨으면 합니다
4711,3,사용하기 편리하여 아주 잘 사용하고 있어요 그런데 글자 크기 조절이 가능하면 더 좋을듯해요 눈이 안 좋은 분들은 글씨 크기가 작을 수도 있을 거 같아요 그리고 그런 조절할 수 있는 거를 잘 설명을 부탁드려요
4716,4,프로그램이 조금 더 가벼웠으면 좋겠고 비슷비슷한 앱들이 많은 것 같아요가 능하면 직관적으로 기능을 한두 곳에 모으면 좋겠습니다
4725,4,kb국민은행과 kb 국민카드 리브 메이트 리브 리브 똑똑 kb 페이 등등 비슷한 앱들을 다 따로 설치해야 해서 불편하다 간편을 위해 좀 모으고 잘 정리했으면 좋겠다 그것만 제외하면 만족스러운 편이다
4728,4,간편 로그인으로 편하게 로그인해 바로 통장 잔액 확인 및 이체할 수 있어 간편합니다 다만 kb 국민은행 관련 어플이 너무 많고 잘게 세분화되어 있어서 오히려 이 어플 저 어플 다 다운로드하고 뭐 하나 하려면 각기 다른 어플로 접속해야 하는 점이 불편합니다 불필요한 어플은 정리하고 하나씩 통합해주셨으면 합니다
4731,4,제가 나이가 많은데도 조회나 이체하기 편리하게 만들어졌습니다 어플 사용 시 오류도 작고요 앞으로도 유용한 기능 많이 업데이트 부탁드릴게요
4734,2,이체한 후 엄청 버벅 버벅 사용하기 편하기는 한데 락이라고 해야 히니 아무튼 버벅임만 좀 개선되었으면 좋겠어요
4736,4,필요한 항목을 찾는 게 복잡한 편임 로그인 절차가 다른 은행에 비해 어려움
4739,4,좋아요 입출금 알림도 되면 더 좋을 듯요
4750,4,메뉴 구성이 편리하게 되어있어 사용하기 좋습니다 페이지 로딩 속도가 계속해서 개선되었으면 좋겠습니다
4753,3,주거래 은행이라 자동이체나 급여통장 이라던가 다 연결은 되어 있으나 솔직히 칼뱅이 인터페이스라던가 사용하는 게 더 간편하고 이체도 그냥 토스 이용하게 되네요 접속 방법이라던가 이용 편의성 그리고 인터페이스도 조금 바뀌었으면 좋겠어요
4754,4,인터페이스도 좋고 만족스럽습니다 다만 어플 좀 그만 만들었으면 좋겠어요 남들은 줄여나가는데 어째서 국민은행 어플은 날로 늘어갈까요
4757,4,국민은행 이미지답게 깔끔하고 편리해서 잘 사용하고 있어요 홈 화면에서 새 소식 이벤트란을 다른 챕터로 나누면 더 보기 좋을 거 같아요 그동안 사용하면서 이벤트 창이 하단에 있는 줄 몰라 오른 편 상단을 눌러 사용했었어요
4759,3,가끔 지문인증 로그인 오류가 떠서 그건 좀 아쉽습니다 그것만 빼면 해당 어플 자체는 쓰는덴 불편한 점은 딱히 없어요 그리고 kb가 주거래은행이라 쓰고는 있지만 제발 어플을 하나로 묶어주셨으면 좋겠어요 너무 불편합니다
4763,4,워낙 주거래은행이라 자주 사용하기도 했고 오픈뱅킹 서비스 이후엔 더더 애용하네요 에러 난 적도 없고 사용도 쉬워요 폰 바꿀 때마다 또 깔아도 적응 좋아요 친구들끼리 밥이나 음료를 사 먹고 n 빵을 할 일이 많은데 주로 폰뱅킹을 이용해서 돈은 주고받고 합니다 그런데 이때 저는 카카오페이나 카카오뱅크 토스 등을 주로 이용하고 국민은행 앱을 사용하여 송금하지는 않습니다 사실 처음에는 국민은행 앱을 종종 이용하였지만 쓰면 쓸수록 뭐 때문인지는 모르겠는데 송금할 때 다른 앱보다 더 시간이 걸리는 느낌이 들어서 사용하지 않는 거 같습니다 다양한 앱을 체험해보는 기회도 필요하지만 기능을 분산하는 것 때문에 불편하긴 해요 폰 용량 문제도 있고요
4768,4,앱 사용 시 첫 지문 로그인 후에 제가 자주 사용하는 메뉴가 나와있으면 좋겠어요
4774,4,잘 쓰고 있는 금융 앱 중의 하나입니다 다양한 기능 접목으로 점점 활용도가 높아지고 있습니다 개선이 필요한 부분은 클릭 후 항목별 넘어갈 때 걸리는 시간인데 이 부분을 최소화하고 그래도 남는 시간은 고객이 오래 걸린다는 느낌이 들지 않도록 아이디어를 넣어 개발했으면 합니다 예를 들면 딜레이를 기다리는 만큼 서비스나 혜택을 주는 거죠 그럼 기다리는 시간도 즐겁겠죠
4786,3,계좌조회나 간편 이체 기능인 기본기능은 타은행 어플보다 편리하다고 느끼고 있는데요 예적금담보대출은 타행에 비해서 매우 불편합니다 담보가 되는 예적금 한 개 찍 진행 신청 승인하고 다른 예적금으로 또 신청 승인하는 게 제일 불편해요 대출 승인을 위한 본인확인 전화에 앵무새처럼 같은 내용을 계속 답해야 하는데 이건 개선이 돼야 할 것 같아요 타행은 고객이 보유한 예적금을 모두 보여 주서 각각 대출금액을 입력해 한 번에 신청 처리가 가능한데 국민은행은 이게 안되네요 이 부분 불편하다고 은행가서도 몇 번 이야기했는데 개선이 안되고 있네요
4791,4,앱 렉좀 잡으면 좋을 거 같아요
4793,4,앱이 너무 느려요 그리고 가끔씩 튕겨 나갈 때도 많은데 보완 좀 해주세요 인내심 갖고 쓰다 보니 크게 지장은 없긴 한데 한 번씩 튕겨 나갈 때마다 좀 짜증이 나네요
4798,4,KB에 예금이며 펀드며 가입해서 사용하고 있는데 사용하기 편하게 되어 있어요 등급에 따른 전문상담사가 따로 있어 상담하기도 편하고요 다만 은행 이자가 좀 싼데 조금 더 올려 주시면 좋겠어요 앞으로도 고객중심과 발전하는 kb 뱅킹이 되길 바랍니다
4801,4,상품 가 입 변경 수정 업무 편리하게 돼요 있음 펀드 상품 소개 시 시각화를 추가해서 쉽게 이해할 수 있게 해줬으면 좋겠어요
4807,4,오래전부터 주거래은행으로 이용하고 있는데 불편함 없이 이용하고 있어요 이체 업무나 대출업무 오픈뱅킹으로 나 계좌관리까지 한 어플로 편리하게 이용합니다 리브 메이트나 리브 똑똑 등 이벤트도 자주 하고 대출금리 변동 같은 것도 알려주니 관리하기 좋아요 앞으로도 더 많은 서비스가 제공되었으면 좋겠어요
4808,4,타행에 비해 편하고 어플 사용이 좋습니다 다만 국민은행 관련 어플 종류가 너무 많아요 좀 통합하면 좋을 듯
4810,4,타은행 보다 복잡하고 개선이 필요해 보입니다
4811,3,첫 화면 및 지문인증 뜰 때까지 너무 오래 걸립니다 전체적으로 속도 개선이 필요해 보입니다 그것만 개선되면 좀 더 나아질 거 같습니다
4818,4,전반적으로 만족하며 사용 중입니다 다만 보험 공제 항목이 추가 가입만 있어 기본 정보나 해지환급금 정보 정도는 바로 볼 수 있으면 좋겠습니다 수고하세요
4822,3,조금 더 가벼워졌으면 좋겠습니다
4826,3,관련 어플만 줄이면 더 좋을 거 같아요∼∼
4828,4,전엔 가끔 시스템이 불안정하다고 생각했는데 요즘은 연결 상태로 좋고 편안하게 잘 이용합니다 잘하고 있지만 보안에 문제없도록 더 노력해주세요
4834,4,깔끔하고 지속적으로 앱을 업데이트하고 있는 게 보여서 좋아요 하지만 가끔씩 생체 인식 설정해 놓았는데 지문으로 로그인하는 게 꼬일 때가 있어서 불편할 때가 있습니다 그것만 개선이 되면 좋겠어요
4851,4,어플이 전체적으로 무겁습니다 그리고 유저 인터페이스를 더 산뜻하게 개선할 필요가 있습니다 또한 흩어져있는 어플을 하나로 합치면 좋겠습니다 오픈뱅킹 기능은 너무 잘 쓰고 있습니다 이번에 타행 계좌에 있는 돈을 편하게 찾았습니다
4857,3,대체적으로 쓸만한데 종종 먹통이 되어 앱을 닫았다 다시 열고 하는 걸 반복해야 겨우 열릴 때가 있어요 그리고 공인인증서 이거 도대체 어떻게 해야 피씨로 불러올 수 있는 건가요 이것 때문에 고센에 전화했는데도 해결이 안 돼서 공인인증서가 필요한 모든 사이트들을 모바일에서만 보고 있어요
4858,4,스타뱅킹 이름대로 앱 사용 시 밝고 화려하게 느껴지는 이미지가 있어요 사용도 불편하지 않고 오류 없이 잘 진행되고요 다만 조금은 현란해 보일 수 있는 배경만 손보면 좋겠네요
4879,4,국민은행 어플이 너무 많아요 하나로 통합해주세요 
4881,3,어플이 조금 무겁다는 느낌이 있습니다 물론 보안을 위해서지만 함께 설치해야 하는 어플들도 있고요 좀 더 개선된 어플을 기대하겠습니다
4883,3,메뉴가 한눈에 안 보이고 찾아들어가기가 조금 번거로워요 메인화면에서 쉽게 찾을 수 있으면 좋겠습니다
4887,2,사용자 인증서 인터페이스 등 달라진 모습은 좋아졌으나 모바일 인증서 발급했는데 지문 인증서는 공동 인증서를 써야 하네요 타행에서는 공동 인증서 없이 금융 인증서만 사용하여도 바이오 인식 기능이 가능한데 kb는 또 발급해야 해야 하니 불편합니다 첫 화면 대표 계좌를 눌러도 조회는 되지 않고 이체 버튼만 따로 보이네요 계좌번호를 누르면 조회 기능 있으면 좋겠습니다
4889,3,금융 카드 뱅킹 서비스를 같이 이용할 수 있어서 편합니다 다만 리브 관련 서비스들은 각각의 앱 설치가 필요해 불편합니다
4890,1,느리고 접속 오류가 너무 심함 빠른 개선 필요
4899,4,좀 더 메뉴를 간소하게 줄여서 원하는 메뉴를 빨리 찾을 수 있게 해주세요 메뉴가 많고 카드 종류 통장 종류가 너무 많아 이것저것 알아보는데 시간이 오래 걸려서 자꾸 미루게 되네요
4900,4,보안이 좀 강화되어 있는 거 같아요 화면은 여러 가지 볼 수 있게 되어있어요 조금 더 간편하게 보여도 좋을 거 같아요
4907,4,사용하기 괜찮습니다 다른 은행 어플처럼 운세 서비스도 있으면 더 좋을 거 같고요 디자인이 조금 무난한데 가시성 좋게 더 발전되면 좋겠습니다
4913,4,큰 문제 없이 잘 사용하고 있습니다만 UI를 조금 개선했으면 좋겠습니다 타사와 같이 애니메이션 기능이 강화되어 앱 사용이 한결 부드러워지도록 만든다면 리딩뱅크 뱅킹 앱의 위상에 걸맞을 거 같습니다
4914,4,필요한 메뉴 항목을 찾아가기가 쉽고 응답속도가 빨라서 사용하기가 편리합니다
4918,4,나이가 먹어서 그런지 화면이 익숙하지가 않긴 하네요 좀 더 큰 화면과 단순함이 필요해요
4919,4,잘 이용 중으로 kb 관련사들과 조회가 되면 좋을 듯
4926,3,예전보단 많이 편리해지긴 했지만 좀 더 직관적으로 변했음 더 좋겠어요
4932,3,확실히 첨 이용했을 때보다는 좋아지긴 했어요 그런데 여전히 로그인하는데 불편함이 없지 않아 있네요 이벤트 새 소식 카테고리도 완전히 구분되면 좋을 것 같고요 아직까진 구독성이 좋다고는 할 수 없는 거 같아요
4933,4,주거래 은행이라 계속 써왔어요 지속적으로 개선 반영되어 불편 없이 쓰고 있습니다 다만 연관 앱이 너무 많은 게 좀 아쉬워요
4937,4,역시 일등은행 국민은행 좋아요 리뉴얼이 필요함
4938,4,첫 접속 화면에 중요 정보가 표시되면 좋겠어요 그리고 각종 앱은 하나로 통합되었으면 합니다 예 리브 스타뱅킹
4957,4,필요한 정보 찾고 뱅킹 서비스 이용하기 편해서 좋아요
4961,4,저는 큰 불편함 없이 계속 사용 중이에요 그런데 지문인증했는데도 로그인이 안 돼서 재어 로그인해야 할 때가 종종 있어서 그건 좀 불편합니다 그것만 고쳐지면 좋겠네요 
4965,4,타 금융앱에 비해 로그인이나 메뉴 이동 시 조금 느린 감이 있지만 큰 불편함 없이 사용 중입니다 앞으로도 좋은 방향으로 개선되는 KB가 되길 바랍니다
4967,4,공인인증서를 사용하다가 바로 지문인식으로 로그인되어서 편하네요 이체 잘 되고 나름 만족합니다 계속 업데이트 부탁드립니다
4972,4,좀 더 빨랐으면 좋겠네요
4973,3,타은행 뱅킹 어플에 비해 버퍼링 되는 시간이 많이 걸려서 사용할 때 불편하다 느낀 적 있어요 그리고 아플 상에서 이벤트 항목이나 문의하기 항목을 찾기가 어려워서 처음에 좀 헤맸습니다 개선되면 kb 스타뱅킹 어플 사용이 더 많아질듯해요
4975,4,모바일로 잘 사용하고 있어요 다만 자동 로그인 기능이 있는데 못 찾는 건지 없다면 추가해주세요 그리고 모임통장은 전 계좌조회에서 안 나오던데 이것도 설정하는 게 따로 있는 건지 모르겠네요
4980,4,다른 국민은행 앱들이랑 연동이 더 잘 되면 좋겠다 계좌는 들어가자마자 보기 편해서 좋음
4982,4,항상 잘 쓰고 있어요 앱이 안정적이라 필요할 때마다 편리하게 사용해서 아주 만족해요
4988,4,송금 시 받는 이부터 해주세요 금액이 뒤로 가도록 요
4989,4,새로 국민은행 통장 만들면서 설치한 어플인데 복잡하지 않고 괜찮은 것 같아요 근데 간혹 인증이 잘 안되던데 이런 부분은 개선되길 바라요
4997,4,모바일 인증서 있어 은행 업무하기는 편리해졌음 앱들이 통일이 되었으면 좋겠다 관련된 kb 어플 너무 많다
5004,3,국민 앱이 너무 많아요 통합이 필요함
5017,4,국민은행 20년 차 애용 고객입니다 앱이 익숙해진했지만 아직 직관성이 부족한 점이 아쉽습니다 글자를 굵게 하든 색감을 조정하든 하면 더 좋을 것 같아요
5018,4,스타뱅킹 어플 만족도가 좋아서 자주 이용합니다 계좌 정보나 펀드 수익 동향 바로 볼 수 있어서 최소 이틀에 한번 접속하네요 보기 편한 사용자 중심 화면과 지속적인 이벤트로 스타뱅킹 어플에 상당히 신경 쓰고 있는 게 보이네요 다만 전체 메뉴에서 이벤트 메뉴가 따로 나와있지 않아 일일이 마이메뉴를 통해 들어가는 번거로움이 있네요 이벤트란을 전체 메뉴에서 보이도록 하면 좋겠습니다 구형폰에서도 안정적으로 구동되고 튕김 없는 kb 스타뱅킹 어플 지속적인 관리가 맘에 듭니다
5019,4,전 오래전부터 써 와서 익숙한지 큰 불편 없이 잘 쓰고 있는 것 같아요  다만 이벤트 좀 많이 했으면 좋겠어요 
5022,3,편하게 잘 쓰고 있습니다 자산 총합계와 개별 잔액 부분이 명시되어 개선되길 바랍니다
5024,4,잘 이용하고 있습니다 로그인 화면이 가끔 잘 안 뜨는데 제 폰의 문제인지 껐다 다시 켜면 되더라고요 안전하게 이용했으면 좋겠네요
5025,4,사용성에는 큰 문제가 없는데 KB 앱이 이거저거 너무 많은 거 같아요 통합 좀 하면 좋을 거 같아요
5026,4,사용하기 편리해요 앱 구동도 빠른 편입니다 다만 디자인이 좀 깔끔했으면 좋겠습니다
5032,4,주거래 은행이라 자주 들어갑니다 작년까지는 속도가 느리다고 느꼈는데 올해 들어 개선이 되었나 봐요 꾸준한 업그레이드 부탁드려요
5035,4,만족스럽게 사용하고 있습니다 다른 은행 연동도 쉽고 속도만 조금 더 빨라지고 기타 다른 국민 앱이 여기로 통합됐으면 좋겠어요 국민 계열 앱이 너무 많음
5036,4,앱 가끔 불안정 메뉴 구성 등 보기 쉽게 개선되었으면 좋겠음
5045,2,한두 개가 아니지만 우선 하나만 쓴다면 오픈뱅킹 계좌 등록할 때 ars 인증 시 승인번호가 안 나와서 한 달 동안 고생했는데 알고 보니 시스템 업데이트 이후 전화승인 서비스에 가입되어 있는 경우 안 나온다고 하더군요 그래서 전화승인 서비스 해지하고 오픈뱅킹 계좌 등록하고 다시 전화승인 서비스 가입해야 하는 수고를 했네요 국민은행 좀 많이 개선하셔야 될 것 같아요
5049,4,가끔 오류 현상이 있어요  로그인하면 멈추고 다음 화면으로 안 넘어가요 이것만 수정되면 정말 좋을 거 같아요
5057,3,가끔 앱이 계속 꺼지는 현상이 있는데 개선해주세요
5069,4,다른 은행도 번호표 발급 기능이 있나요 은행 가면서 앱으로 먼저 번호표 발급받으면 대기시간도 줄고 너무 좋을 거 같아요 가끔 앱이 좀 느리긴 하지만 영업점 내 발 없이 처리 가능한 업무도 친절히 기재해놔서 너무 편하네요 다만 KB국민은행 관련 앱이 너무 많은 듯한데 통합되면 더 좋을 거 같아요
5070,4,평소 편리하게 잘 사용하고 있습니다 다만 저절로 앱이 종료되는 경우가 종종 있던데 개선되었으면 합니다
5074,4,다 좋은데 너무 무겁고 국민은행 어플 종류를 좀 통합하면 더 좋을 듯
5075,2,로그인 후 첫 화면에 마이메뉴와 로그아웃 기능 버튼이 나왔으면 좋겠음 둘 다 자주 쓰는 기능이나 메뉴 버튼을 누르고 사용해야 하는 번거로움이 있음
5081,4,잘 사용하고 있어요 예약이 체 후 예약이 체 내역을 바로 확인할 수 있는 창이 뜨면 더 좋을 것 같아요 스타뱅킹 파이팅
5082,4,직관적이고 이용하기 쉽게 되어있지만 여러 가지 어플을 설치해서 연동해야 하는 기능들도 있어서 통합 어플로 한 번에 쓸 수 있다면 더 좋을 것 같아요
5085,4,전반적으로 나쁘지 않음 참 불편한 것은 다른 금융기관들은 오히려 보안코드를 더 없애는데 국민은행만 역행하는 듯 이체할 때 보안카드 들고 다니고 이체할 때마다 상당히 번잡함 좀 더 사용자 편의 입장에서 보안 방식이 바뀔 필요가 있는 듯
5086,4,늘 편하게 사용하고 있습니다 다만 은행 관련 앱이 많아 통합되면 더 좋을 것 같아요
5093,4,홈 화면에서 대표 계좌와 금액이 표시되면 좋겠고 전체 메뉴 구성이 좀 더 직관적이었으면 합니다 가끔 버퍼링이 있지만 대체적으로 특별한 문제없이 잘 사용하고 있습니다
5106,3,스타뱅킹은 화면 전환 시에 로딩이 너무 길어요 이거 꼭 개선됐으면 좋겠어요
5110,4,지문인증 등록한 후 공인인증서 필요 없고 빨리 이체할 수 있고 조회할 수 있어서 애용하고 있습니다
5113,4,잘 쓰고 있어요 조금 무거운 감과 늦은 로딩이 있으나 사용 시 버벅거리거나 끊기지도 않고 믿고 씁니다 조금 더 가볍게 부탁해요
5115,4,패턴 입력할 때 윗부분보다는 아랫부분에 위치해 있는 게 좋겠다는 생각입니다
5117,4,잘 사용하고 있습니다만 입출금 알람 기능이 있으면 좋겠어요
5124,4,사용한 지 얼마 안 되었지만 첫 화면이 간편하게 바뀌었으면 합니다 정말 필요한 업무를 하려면 더 보기 탭에 들어가서 하나하나 자세히 봐야 돼서요
5133,4,조회 이체 편하다 근데 뒤로 뒤로 눌러서 종료 안 하고 홈으로 가기 해버리면 v3가 계속 떠있어서 신경 써서 종료해줘야 함
5136,4,국민은행이 주거래통장입니다 다양한 이벤트가 있어서 접속하는 즐거움이 있습니다 또한 자산관리까지 기능까지 많이 생겼는데 너무 정리가 안 돼있다는 느낌입니다 재테크 관리를 하고자 하나 실제 나의 자산을 정리 관리 화면을 이용하는 데에는 잘 이용을 안 하게 됩니다 간단한 길라잡이 기능이 필요합니다
5137,3,다 좋은데  앱 실행하면서 작동할 때마다 꺼짐 현상이 있습니다 그것만 고치면 좋을 것 같아요
5143,4,국민은행이 주거래은행입니다 국민은행 앱은 전부 다 깔려있네요 종류가 좀 많은 것 같아요 은행 앱보다 스타뱅킹은 여러 번 메뉴를 눌러서 들어가는 것 같아서 찾는 시간이 조금 긴 것 같아요 이벤트 알림도 업데이트마다 실시간 알려주면 더 좋을 것 같습니다
